Judul,Perubahan Anggaran Pendapatan dan Belanja Daerah,,,,,
2.05 . 2.05.01 . 25.01 . 5.2.3.23.14 ,Belanja Modal Pengadaan Konstruksi Kolam ,2299176000,2299176000,0,0,"Rehabilitasi Kolam BBI Barongan 1 Paket x 553.000.000,00 = 553.000.000,00
Jasa Konsultan Kegiatan Rehabilitasi Kolam BBI Barongan 
Konsultan Perencana 1 Paket x 12.750.000,00 = 12.750.000,00
Konsultan Pengawas 1 Paket x 7.500.000,00 = 7.500.000,00
Honor PPK Kegiatan Rehabilitasi Kolam BBI Barongan
Honor PPK 8 ob x 150.000,00 = 1.2 00.000,00
Honor Panitia Pengadaan Barang/KonstruksiKegiatan Rehabilitasi Kolam BBI Barongan
Ketua 1 o/p x 600.000,00 = 600.000,00
Sekretaris 1 o/p x 575.000,00 = 575.000,00
Anggota 1 o/p x 550.000,00 = 550.000,00
Honor Tim Pengawas Lapangan Kegiatan Rehabilitasi Kolam BBI Barongan
Ketua 1 o/p x 575.000,00 = 575.000,00
Sekretaris 1 o/p x 550.000,00 = 550.000,00
Anggota 1 o/p x 525.000,00 = 525.000,00
Honor Panitia Pemeriksa/Penerima Pekerjaan Konstruksi Kegiatan Rehabilitasi Kolam BBI Barongan
Ketua 1 o/p x 300.000,00 = 300.000,00
Sekretaris 1 o/p x 275.000,00 = 275.000,00
Anggota 1 o/p x 225.000,00 = 225.000,00
Pembangunan Kolam BBI Barongan 1 Paket x 537.600.000,00 = 537.600.000,00
Jasa Konsultan Kegiatan Pembangunan Kolam BBI Barongan
Konsultan Perencana 1 Paket x 12.000.000,00 = 12.000.000,00
Konsultan Pengawas 1 Paket x 6.750.000,00 = 6.750.000,00
Honor PPK Kegiatan Pembangunan Kolam BBI Barongan
Honor PPK 8 ob x 150.000,00 = 1.200.000,00
Honor Tim Supervisi Perencanaan Kegiatan Pembangunan Kolam BBI Barongan
Ketua 1 o/p x 500.000,00 = 500.000,00
Sekretaris 1 o/p x 475.000,00 = 475.000,00
Anggota 1 o/p x 450.000,00 = 450.000,00
Honor Panitia Pengadaan Jasa Konstruksi Kegiatan Pembangunan Kolam BBI Barongan
Ketua 1 o/p x 600.000,00 = 600.000,00
Sekretaris 1 o/p x 575.000,00 = 575.000,00
Anggota 1 o/p x 550.000,00 = 550.000,00
Honor Tim Pengawas Lapangan Kegiatan Pembangunan Kolam BBI Barongan
Ketua 1 o/p x 575.000,00 = 575.000,00
Sekretaris 1 o/p x 550.000,00 = 550.000,00
Anggota 1 o/p x 525.000,00 = 525.000,00
Honor Panitia Pemeriksa/Penerima Pekerjaan
Konstruksi Kegiatan Pembangunan Kolam BBI Barongan
Ketua 1 o/p x 300.000,00 = 300.000,00
Sekretaris 1 o/p x 275.000,00 = 275.000,00
Anggota 1 o/p x 225.000,00 = 225.000,00
Rehabilitasi Kolam BBI Gesikan 1 Paket x 231.100.000,00 = 231.100.000,00
Jasa Konsultan Kegiatan Rehabilitasi Kolam BBI Gesikan
Konsultan Perencana 1 Paket x 6.375.000,00 = 6.375.000,00
Konsultan Pengawas 1 Paket x 3.750.000,00 = 3.750.000,00
Honor PPK Kegiatan Rehabilitasi Kolam BBI
GesikanHonor PPK 8 ob x 100.000,00 = 800.000,00
Honor Tim Supervisi Perencana Kegiatan Rehabilitasi Kolam BBI Gesikan
Ketua 1 o/p x 375.000,00 = 375.000,00
Sekretaris 1 o/p x 350.000,00 = 350.000,00
Anggota 1 o/p x 325.000,00 = 325.000,00
Honor Panitia Pengadaan Kegiatan Rehabilitasi
Kolam BBI Gesikan
Ketua 1 o/p x 500.000,00 = 500.000,00
Sekretaris 1 o/p x 450.000,00 = 450.000,00
Anggota 1 o/p x 425.000,00 = 425.000,00
Honor Tim Pengawas Lapangan Kegiatan Rehabilitasi Kolam BBI Gesikan
Ketua 1 o/p x 400.000,00 = 400.000,00
Sekretaris 1 o/p x 375.000,00 = 375.000,00
Anggota 1 o/p x 350.000,00 = 350.000,00
Honor Panitia Pemeriksa/Penerima Hasil Pekerjaan Konstruksi Kegiatan Rehabilitasi Kolam BBI Gesikan
Ketua 1 o/p x 225.000,00 = 225.000,00
Sekretaris 1 o/p x 200.000,00 = 200.000,00
Anggota 1 o/p x 175.000,00 = 175.000,00
Pembangunan Kolam BBI Gesikan
1 Paket x 326.841.000,00 = 326.841.000,00
Jasa Konsultan Kegiatan Pembangunan Kolam BBI Gesikan
Konsultan Perencana 1 Paket x 6.900.000,00 = 6.900.000,00
Konsultan Pengawas 1 Paket x 3.375.000,00 = 3.375.000,00
Honor PPK Kegiatan Pembangunan Kolam BBI Gesikan
Honor PPK 8 ob x 110.000,00 = 880.000,00
Honor Panitia Pengadaan Kegiatan
Pembangunan Kolam BBI Gesikan
Ketua 1 o/p x 500.000,00 = 500.000,00
Sekretaris 1 o/p x 475.000,00 = 475.000,00
Anggota 1 o/p x 450.000,00 = 450.000,00
Honor Tim Pengawas Lapangan Kegiatan Pembangunan Kolam BBI Gesikan
Ketua 1 o/p x 400.000,00 = 400.000,00
Sekretaris 1 o/p x 375.000,00 = 375.000,00
Anggota 1 o/p x 350.000,00 = 350.000,00
Honor Panitia Pemeriksa/Penerima Pekerjaan Konstruksi Kegiatan Pembangunan Kolam BBI Gesikan
Ketua 1 o/p x 225.000,00 = 225.000,00
Sekretaris 1 o/p x 200.000,00 = 200.000,00
Anggota 1 o/p x 175.000,00 = 175.000,00
Rehabilitasi Kolam BBI Sanden 1 Paket x 418.855.000,00 = 418.855.000,00
Jasa Konsultan Kegiatan Rehabilitasi Kolam BBI Sanden
Konsultan Perencana 1 Paket x 10.875.000,00 = 10.875.000,00
Konsultan Pengawas 1 Paket x 5.625.000,00 = 5.625.000,00
Honor PPK Kegiatan Rehabilitasi Kolam BBI Sanden
Honor PPK 8 ob x 120.000,00 = 960.000,00
Honor Tim Supervisi Perencana Kegiatan Rehabilitasi Kolam BBI Sanden
Ketua 1 o/p x 400.000,00 = 400.000,00
Sekretaris 1 o/p x 375.000,00 = 375.000,00
Anggota 1 o/p x 350.000,00 = 350.000,00
Honor Panitia Pengadaan Kegiatan Rehabilitasi Kolam BBI Sanden
Ketua 1 o/p x 525.000,00 = 525.000,00
Sekretaris 1 o/p x 500.000,00 = 500.000,00
Anggota 1 o/p x 475.000,00 = 475.000,00
Honor Tim Pengawas Lapangan Kegiatan Rehabilitasi Kolam BBI Sanden
Ketua 1 o/p x 450.000,00 = 450.000,00
Sekretaris 1 o/p x 425.000,00 = 425.000,00
Anggota 1 o/p x 400.000,00 = 400.000,00
Honor Panitia Pemeriksa/Penerima Pekerjaan
Konstruksi Kegiatan Rehabilitasi Kolam BBI
Sanden Ketua 1 o/p x 250.000,00 = 250.000,00
Sekretaris 1 o/p x 225.000,00 = 225.000,00
Anggota 1 o/p x 200.000,00 = 200.000,00
Pembangunan Reservoir BBI
Pembangunan Reservoir BBI Sanden 1 Paket x 60.000.000,00 = 60.000.000,00
Pembangunan Reservoir BBI Barongan 1 paket x 60.000.000,00 = 60.000.000,00
Jasa Konsultan Kegiatan Pembangunan Reservoir BBI
Konsultan Perencana 2 Paket x 1.500.000,00 = 3.000.000,00
Konsultan Pengawas 2 Paket x 750.000,00 = 1.500.000,00
Honor PPK Kegiatan Pembangunan Reservoir BBI
Honor PPK 16 ob x 90.000,00 = 1.440.000,00
Honor Pejabat Pengadaan Kegiatan
Pembangunan Reservoir BBI
Pejabat Pengadaan 2 o/p x 350.000,00 = 700.000,00
Honor Tim Pengawas Lapangan Kegiatan
Pembangunan Reservoir BBI
Ketua 2 o/p x 275.000,00 = 550.000,00
Sekretaris 2 o/p x 250.000,00 = 500.000,00
Anggota 2 o/p x 225.000,00 = 450.000,00
Honor Panitia Pemeriksa/Penerima Pekerjaan Konstruksi Kegiatan Pembangunan Reservoir BBI
Ketua 2 o/p x 200.000,00 = 400.000,00
Sekretaris 2 o/p x 175.000,00 = 350.000,00
Anggota 2 o/p x 150.000,00 = 300.000,00"
2.05 . 2.05.01 . 25.01 . 5.2.3.23.16 ,Belanja Modal Pengadaan Sumur Bur ,206720000,206720000,0,0,"Pembangunan Sumur Dalam dan Kelengkapannya
Sumur Dalam dan Kelengkapannya1 Paket x 195.000.000,00 = 195.000.000,00
Jasa KonsultanKonsultan Perencana1 Paket x 6.000.000,00 = 6.000.000,00
Konsultan Pengawas1 Paket x 3.375.000,00 = 3.375.000,00
Honor PPK8 ob x 90.000,00 = 720.000,00
Honor Pejabat PengadaanPejabat Pengadaan1 o/p x 350.000,00 = 350.000,00
Honor Tim Pengawas LapanganKetua1 o/p x 275.000,00 = 275.000,00
Sekretaris1 o/p x 250.000,00 = 250.000,00
Anggota1 o/p x 225.000,00 = 225.000,00
Honor Panitia Pemeriksa/Penerima Pekerjaan KonstruksiKetua1 o/p x 200.000,00 = 200.000,00
Sekretaris1 o/p x 175.000,00 = 175.000,00
Anggota1 o/p x 150.000,00 = 150.000,00"
2.05 . 2.05.01 . 25.01 . 5.2.3.26 ,Belanja Modal Pengadaan Konstruksi/Pembelian Bangunan,1039587000,1054612000,15025000,1.45,
2.05 . 2.05.01 . 25.01 . 5.2.3.26.01 ,Belanja Modal Pengadaan Konstruksi/Pembelian Gedung Kantor,524285000,524285000,0,0,"Pembangunan Tempat Pelelangan Ikan (TPI)1 Paket x 500.000.000,00 = 500.000.000,00
Jasa KonsultanKonsultan Perencana1 Paket x 12.000.000,00 = 12.000.000,00
Konsultan Pengawas1 Paket x 6.750.000,00 = 6.750.000,00
Honor PPK8 ob x 120.000,00 = 960.000,00
Honor Tim Supervisi PerencanaKetua1 o/p x 400.000,00 = 400.000,00
Sekretaris1 o/p x 375.000,00 = 375.000,00
Anggota1 o/p x 350.000,00 = 350.000,00
Honor Panitia Pengadaan Jasa KonstruksiKetua1 o/p x 525.000,00 = 525.000,00
Sekretaris1 o/p x 500.000,00 = 500.000,00
Anggota1 o/p x 475.000,00 = 475.000,00
Honor Tim Pengawas LapanganKetua1 o/p x 450.000,00 = 450.000,00
Sekretaris1 o/p x 425.000,00 = 425.000,00
Anggota1 o/p x 400.000,00 = 400.000,00
Honor Panitia Pemeriksa/Penerima Pekerjaan KonstruksiKetua1 o/p x 250.000,00 = 250.000,00
Sekretaris1 o/p x 225.000,00 = 225.000,00
Anggota1 o/p x 200.000,00 = 200.000,00"
2.05 . 2.05.01 . 25.01 . 5.2.3.26.14 ,"Belanja Modal Pengadaan Konstruksi/Pembelian Bangunan Rumah Ternak Hewan,Ikan dan Tanaman",289775000,289775000,0,0,"Renovasi Bangsal Tertutup BBI Gesikan1 o/p x 275.000.000,00 = 275.000.000,00
Jasa KonsultanKonsultan Perencana1 Paket x 6.750.000,00 = 6.750.000,00
Konsultan Pengawas1 Paket x 4.125.000,00 = 4.125.000,00
Honor PPKPPK8 ob x 100.000,00 = 800.000,00
Honor Panitia PengadaanKetua1 o/p x 500.000,00 = 500.000,00
Sekretaris1 o/p x 450.000,00 = 450.000,00
Anggota1 o/p x 425.000,00 = 425.000,00
Honor Tim Pengawas LapanganKetua1 o/p x 400.000,00 = 400.000,00
Sekretaris1 o/p x 375.000,00 = 375.000,00
Anggota1 o/p x 350.000,00 = 350.000,00
Honor Panitia Pemeriksa/Penerima Pekerjaan KonstruksiKetua1 o/p x 225.000,00 = 225.000,00
Sekretaris1 o/p x 200.000,00 = 200.000,00
Anggota1 o/p x 175.000,00 = 175.000,00"
2.05 . 2.05.01 . 25.01 . 5.2.3.26.24 ,Belanja modal pengadaan konstruksi/bangunan konstruksi pagar,24182000,39207000,15025000,62.13,"Penyempurnaan Pagar BBIPemasangan Pagar dan Pengecatan1 Paket x 23.682.000,00 = 23.682.000,00
honor pejabat pengadaan1 o/p x 300.000,00 = 300.000,00
honor pejabat pemeriksa/penerima1 o/p x 200.000,00 = 200.000,00
Honor Pejabat PengadaanPejabat Pengadaan
Honor Pejabat Penerima/Pemeriksa Hasil PekerjaanPejabat Pemeriksa/PenerimaRehab Pagar Gedung Poklahsar1 paket x 14.500.000,00 = 14.500.000,00
honor pejabat pengadaan barang1 o/p x 300.000,00 = 300.000,00
honor pejabat penerima hasil pekerjaan1 o/p x 225.000,00 = 225.000,00"
2.05 . 2.05.01 . 25.01 . 5.2.3.26.35 ,Belanja Modal Pengadaan Bangunan Dermaga/Pelabuhan,201345000,201345000,0,0,"Pembangunan Tambat PerahuTambat Perahu1 Paket x 190.000.000,00 = 190.000.000,00
Jasa KonsultanKonsultan Perencana1 Paket x 6.000.000,00 = 6.000.000,00
Konsultan Pengawas1 Paket x 3.000.000,00 = 3.000.000,00
Honor PPK8 ob x 90.000,00 = 720.000,00
Honor Pejabat Pengadaan Jasa KonstruksiPejabat Pengadaan1 o/p x 350.000,00 = 350.000,00
Honor Tim Pengawas LapanganKetua1 o/p x 275.000,00 = 275.000,00
Sekretaris1 o/p x 250.000,00 = 250.000,00
Anggota1 o/p x 225.000,00 = 225.000,00
Honor Panitia Pemeriksa/Penerima Pekerjaan KonstruksiKetua1 o/p x 200.000,00 = 200.000,00
Sekretaris1 o/p x 175.000,00 = 175.000,00
Anggota1 o/p x 150.000,00 = 150.000,00"
2.05 . 2.05.01 . 25.01 . 5.2.3.29 ,Belanja Modal Pengadaan Hewan/Ternak Dan Tanaman,111450000,111450000,0,0,
2.05 . 2.05.01 . 25.01 . 5.2.3.29.02 ,Belanja Modal Pengadaan Ternak ,111450000,111450000,0,0,"Pengadaan Calon Induk/Induk Ikan dan PendukungnyaCalon Induk/Induk Ikan1 Paket x 109.600.000,00 = 109.600.000,00
Honor PPK1 o/p x 350.000,00 = 350.000,00
Honor Tim PerencanaKetua1 o/p x 250.000,00 = 250.000,00
Sekretaris1 o/p x 225.000,00 = 225.000,00
Anggota1 o/p x 200.000,00 = 200.000,00
Honor Pejabat Pengadaan BarangPejabat Pengadaan Barang1 o/p x 300.000,00 = 300.000,00
Honor Panitia Penerima/Pemeriksa Barang
Ketua1 o/p x 200.000,00 = 200.000,00
Sekretaris1 o/p x 175.000,00 = 175.000,00
Anggota1 o/p x 150.000,00 = 150.000,00"
2.05 . 2.05.01 . 25.01 . 5.2.3.33 ,Belanja Modal Pengadaan Alat-alat Perikanan ,222750000,222750000,0,0,
2.05 . 2.05.01 . 25.01 . 5.2.3.33.03 ,Belanja Modal Pengadaan Peralatan Balai Benih Ikan,31050000,31050000,0,0,"Sarana Produksi BBI1 Paket x 30.000.000,00 = 30.000.000,00
Honor Tim PerencanaKetua1 o/p x 150.000,00 = 150.000,00
Sekretaris1 o/p x 125.000,00 = 125.000,00
Anggota1 o/p x 100.000,00 = 100.000,00
Honor Pejabat Penerima/Pemeriksa BarangPejabat Penerima Barang1 o/p x 300.000,00 = 300.000,00
Honor Tim Penerima/Pemeriksa BarangKetua1 o/p x 150.000,00 = 150.000,00
Sekretaris1 o/p x 125.000,00 = 125.000,00
Anggota1 o/p x 100.000,00 = 100.000,00"
2.05 . 2.05.01 . 25.01 . 5.2.3.33.05 ,Belanja MOdal Pengadaan Alat Tangkap ,191700000,191700000,0,0,"Penyediaan Alat TangkapAlat Tangkap1 Paket x 190.000.000,00 = 190.000.000,00
Honor PPK1 o/p x 350.000,00 = 350.000,00
Honor Pejabat Pengadaan BarangPejabat Pengadaan Barang1 o/p x 300.000,00 = 300.000,00
Honor Tim Penerima/Pemeriksa Barang
Ketua1 o/p x 200.000,00 = 200.000,00
Sekretaris1 o/p x 175.000,00 = 175.000,00
Anggota1 o/p x 150.000,00 = 150.000,00
Honor Tim PerencanaKetua1 o/p x 200.000,00 = 200.000,00
Sekretaris1 o/p x 175.000,00 = 175.000,00
Anggota1 o/p x 150.000,00 = 150.000,00"
2.05 . 2.05.01 . 26 ,Program Pengembangan Sarana Prasarana dan Kelembagaan Kelautan Perikanan,499000000,512210000,13210000,2.65,
2.05 . 2.05.01 . 26.01 ,Peningkatan Kapasitas Perencanaan Program/Kegiatan ,87000000,90210000,3210000,3.69,"Sumber Dana : Dana Alokasi Umum (D A U)
Lokasi Kegiatan : Bantul"
2.05 . 2.05.01 . 26.01 . 5.2.1 ,Belanja Pegawai ,10440000,10440000,0,0,
2.05 . 2.05.01 . 26.01 . 5.2.1.01 ,Honorarium PNS ,10440000,10440000,0,0,
2.05 . 2.05.01 . 26.01 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,10440000,10440000,0,0,"Honor tim penyusun perencanaan Program/Kegiatan
Ketua12 ob x 160.000,00 = 1.920.000,00
Sekretaris12 ob x 150.000,00 = 1.800.000,00
Anggota48 ob x 140.000,00 = 6.720.000,00"
2.05 . 2.05.01 . 26.01 . 5.2.2 ,Belanja Barang dan Jasa ,76560000,79770000,3210000,4.19,
2.05 . 2.05.01 . 26.01 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,13400000,15400000,2000000,14.93,
2.05 . 2.05.01 . 26.01 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,13400000,15400000,2000000,14.93,"belanja ATK
ATK kegiatan dan bahan sarana komputer1 LS x 7.000.000,00 = 7.000.000,00
ATK panitia dan  peserta workshop Pembangunan Kelautan dan Perikanan56 paket x 50.000,00 = 2.800.000,00
Atribut panitia dan peserta workshop pembangunan kelautan dan perikanan56 paket x 100.000,00 = 5.600.000,00"
2.05 . 2.05.01 . 26.01 . 5.2.2.06 ,Belanja Cetak/Penggandaan/Dokumentasi ,2810000,3700000,890000,31.67,
2.05 . 2.05.01 . 26.01 . 5.2.2.06.02 ,Belanja Penggandaan/Foto Copy ,2810000,3700000,890000,31.67,"belanja penggandaanpenggandaan usulan, dokumen perencanaan, laporan, dll1 LS x 3.200.000,00 = 3.200.000,00
Penggandaan materi workshop Pembangunan Kelautan dan Perikanan1 paket x 500.000,00 = 500.000,00"
2.05 . 2.05.01 . 26.01 . 5.2.2.07 ,Belanja Sewa Rumah/Gedung/Gudang/Parkir ,700000,500000,-200000,-28.57,
2.05 . 2.05.01 . 26.01 . 5.2.2.07.02 ,Belanja Sewa Gedung/Kantor/Tempat ,700000,500000,-200000,-28.57,"Sewa Tempat
Sewa tempat Workshop pembangunan Kelautan dan Perikanan1 hari x 500.000,00 = 500.000,00"
2.05 . 2.05.01 . 26.01 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,6400000,6400000,0,0,
2.05 . 2.05.01 . 26.01 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,2500000,2500000,0,0,"belanja makanan dan minuman rapat
makan dan minum rapat koordinasi100 om x 25.000,00 = 2.500.000,00"
2.05 . 2.05.01 . 26.01 . 5.2.2.11.05 ,Belanja makanan dan minuman pelaksanaan kegiatan,3900000,3900000,0,0,"Konsumsi Workshop Pembangunan Kelautan dan Perikanan60 om x 65.000,00 = 3.900.000,00"
2.05 . 2.05.01 . 26.01 . 5.2.2.15 ,Belanja Perjalanan Dinas ,30600000,22620000,-7980000,-26.08,
2.05 . 2.05.01 . 26.01 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,0,1620000,1620000,0,"dalam rangka perjalanan ke DIYGolongan III27 op x 60.000,00 = 1.620.000,00"
2.05 . 2.05.01 . 26.01 . 5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,30600000,21000000,-9600000,-31.37,"Dalam rangka studi banding/konsultasi/koordinasiGolongan IV/III/II1 LS x 21.000.000,00 = 21.000.000,00"
2.05 . 2.05.01 . 26.01 . 5.2.2.17 ,"Belanja Kursus, Pelatihan, Sosialisasi Dan Bimbingan Teknis PNS",16000000,24500000,8500000,53.13,
2.05 . 2.05.01 . 26.01 . 5.2.2.17.01 ,Belanja Kursus-Kursus Singkat/Pelatihan ,16000000,24500000,8500000,53.13,"Belanja Diklat PerencanaanDiklat Perencanaan1 LS x 24.500.000,00 = 24.500.000,00"
2.05 . 2.05.01 . 26.01 . 5.2.2.34 ,Honorarium Pelaksanaan Kegiatan ,6650000,6650000,0,0,
2.05 . 2.05.01 . 26.01 . 5.2.2.34.01 ,Honorarium Nara Sumber/Moderator/Tenaga Ahli ,4700000,4700000,0,0,"Honorarium narasumber Workshop Pembangunan Kelautan dan Perikanan
Narasumber tingkat lokal2 jpl x 750.000,00 = 1.500.000,00
Moderator8 jpl x 100.000,00 = 800.000,00
Narasumber pns6 jpl x 400.000,00 = 2.400.000,00"
2.05 . 2.05.01 . 26.01 . 5.2.2.34.05 ,Honor Peserta Seminar/Simposium /Workshop/Sosialisasi,1500000,1500000,0,0,"Honorarium peserta workshop Pembangunan Kelautan dan Perikanan50 oh x 30.000,00 = 1.500.000,00"
2.05 . 2.05.01 . 26.01 . 5.2.2.34.10 ,Honorarium Penyelenggaraan Kegiatan ,450000,450000,0,0,"Honorarium Panitia Penyelenggara Kegiatan Workshop Pembangunan Kelautan dan PerikananKetua1 oh x 90.000,00 = 90.000,00
Sekretaris1 oh x 80.000,00 = 80.000,00Anggota4 oh x 70.000,00 = 280.000,00"
2.05 . 2.05.01 . 26.02 ,Peningkatan Pendataan dan Statistik ,47000000,47000000,0,0,"Sumber Dana : Dana Alokasi Umum (D A U)
Lokasi Kegiatan : Bantul"
2.05 . 2.05.01 . 26.02 . 5.2.1 ,Belanja Pegawai ,37980000,37980000,0,0,
2.05 . 2.05.01 . 26.02 . 5.2.1.01 ,Honorarium PNS ,37980000,37980000,0,0,
2.05 . 2.05.01 . 26.02 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,37980000,37980000,0,0,"Honor Pengolah Data Statitik KP Kab. Bantul
Ketua12 ob x 160.000,00 = 1.920.000,00
Sekretaris12 ob x 150.000,00 = 1.800.000,00
Anggota48 ob x 140.000,00 = 6.720.000,00
Honor Pengumpul Data Statistik KP Kab. BantulPengumpul Data Statistik Kelautan dan Perikanan204 ob x 135.000,00 = 27.540.000,00"
2.05 . 2.05.01 . 26.02 . 5.2.2 ,Belanja Barang dan Jasa ,9020000,9020000,0,0,
2.05 . 2.05.01 . 26.02 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,1595000,1595000,0,0,
2.05 . 2.05.01 . 26.02 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,1595000,1595000,0,0,"Belanja ATK kegiatan
ATK dan bahan sarana komputer1 LS x 1.595.000,00 = 1.595.000,00"
2.05 . 2.05.01 . 26.02 . 5.2.2.06 ,Belanja Cetak/Penggandaan/Dokumentasi ,4300000,4300000,0,0,
2.05 . 2.05.01 . 26.02 . 5.2.2.06.01 ,Belanja Cetak ,3500000,3500000,0,0,"belanja cetak
cetak laporan data statistik KP/reproduksi buku juknis metode pengumpulan data dari KKP/form isian pengumpulan data statistik1 paket x 3.500.000,00 = 3.500.000,00"
2.05 . 2.05.01 . 26.02 . 5.2.2.06.02 ,Belanja Penggandaan/Foto Copy ,800000,800000,0,0,"belanja penggandaan
penggandaan1 LS x 800.000,00 = 800.000,00"
2.05 . 2.05.01 . 26.02 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,3125000,3125000,0,0,
2.05 . 2.05.01 . 26.02 . 5.2.2.11.05 ,Belanja makanan dan minuman pelaksanaan kegiatan,3125000,3125000,0,0,"Konsumsi validasi dan koordinasi data statistik125 om x 25.000,00 = 3.125.000,00"
2.05 . 2.05.01 . 26.03 ,Penyusunan Profil Kelautan dan Perikanan ,300000000,300000000,0,0,"Sumber Dana : Dana Alokasi Umum (D A U)
Lokasi Kegiatan : Bantul"
2.05 . 2.05.01 . 26.03 . 5.2.1 ,Belanja Pegawai ,8750000,8750000,0,0,
2.05 . 2.05.01 . 26.03 . 5.2.1.01 ,Honorarium PNS ,8750000,8750000,0,0,
2.05 . 2.05.01 . 26.03 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,6900000,6900000,0,0,"Honorarium Tim Teknis Pelaksana Kegiatan
Ketua6 ob x 160.000,00 = 960.000,00
Sekretaris6 ob x 150.000,00 = 900.000,00
Anggota36 ob x 140.000,00 = 5.040.000,00"
2.05 . 2.05.01 . 26.03 . 5.2.1.01.02 ,Honorarium Tim Pengadaan Barang dan Jasa ,1850000,1850000,0,0,"Honorarium Panitia pengadaan (Konsultansi Profil KP)Ketua1 op x 300.000,00 = 300.000,00
Sekretaris1 o/p x 275.000,00 = 275.000,00
Anggota1 o/p x 250.000,00 = 250.000,00
Honorarium Panitia Penerima Hasil Pekerjaan (Konsultansi Profil KP)
Ketua1 op x 200.000,00 = 200.000,00
Sekretaris1 op x 175.000,00 = 175.000,00
Anggota2 op x 150.000,00 = 300.000,00
Honorarium PPK (konsultansi Profil KP)PPK1 op x 350.000,00 = 350.000,00"
2.05 . 2.05.01 . 26.03 . 5.2.2 ,Belanja Barang dan Jasa ,199400000,199400000,0,0,
2.05 . 2.05.01 . 26.03 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,1000000,500000,-500000,-50,
2.05 . 2.05.01 . 26.03 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,1000000,500000,-500000,-50,"belanja ATK kegiatan
ATK kegiatan dan bahan sarana komputer1 LS x 500.000,00 = 500.000,00"
2.05 . 2.05.01 . 26.03 . 5.2.2.06 ,Belanja Cetak/Penggandaan/Dokumentasi ,867500,1367500,500000,57.64,
2.05 . 2.05.01 . 26.03 . 5.2.2.06.02 ,Belanja Penggandaan/Foto Copy ,867500,1367500,500000,57.64,"belanja penggandaanfotocopy1 LS x 1.092.500,00 = 1.092.500,00
Penggandaan materi sinkronisasi dan diseminasi Profil KP1 LS x 275.000,00 = 275.000,00"
2.05 . 2.05.01 . 26.03 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,2532500,2532500,0,0,
2.05 . 2.05.01 . 26.03 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,1250000,1250000,0,0,"belanja makanan dan minuman rapatsnack, makan, dan minum rapat koordinasi`50 om x 25.000,00 = 1.250.000,00"
2.05 . 2.05.01 . 26.03 . 5.2.2.11.05 ,Belanja makanan dan minuman pelaksanaan kegiatan,1282500,1282500,0,0,"Konsumsi pelaksanaan kegiatanSinkronisasi awal perencanaan penyusunan profil KP0 om x 28.500,00 = 0,00
Diseminasi hasil penyusunan profil KP0 om x 28.500,00 = 0,00
Konsumsi kegiatan penyusunan profil KP45 om x 28.500,00 = 1.282.500,00"
2.05 . 2.05.01 . 26.03 . 5.2.2.21 ,Belanja Jasa Konsultansi ,195000000,195000000,0,0,
2.05 . 2.05.01 . 26.03 . 5.2.2.21.01 ,Belanja Jasa Konsultansi Penelitian ,195000000,195000000,0,0,"Belanja jasa konsultansi penelitian profil  kelautan dan perikanan Kab. Bantul1 paket x 195.000.000,00 = 195.000.000,00"
2.05 . 2.05.01 . 26.03 . 5.2.3 ,Belanja Modal ,91850000,91850000,0,0,
2.05 . 2.05.01 . 26.03 . 5.2.3.12 ,Belanja Modal Pengadaan Komputer ,91850000,91850000,0,0,
