Judul,Penjabaran Anggaran Pendaptan dan Belanja Daerah,,
1.01 . 1.01.02 . 22 . 08 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,12090000,"APBD  
 Belanja makanan dan minuman pelaksanaan kegiatan
Belanja makanan dan minuman pelaksanaan kegiatan (Raker dinas)186 orang x 65.000,00 = 12.090.000,00
Belanja makanan dan minuman pelaksanaan kegiatan (kepengawasan)0 orang x 65.000,00 = 0,00
Belanja makanan dan minuman pelaksanaan kegiatan (PAUD/PNF)0 orang x 65.000,00 = 0,00
Belanja makanan dan minuman pelaksanaan kegiatan (peningkatan SDM)0 org x 65.000,00 = 0,00"
1.01 . 1.01.02 . 22 . 08 . 5 . 2 . 2 . 33,"Belanja Kursus, Sosialisasi dan Bintek",62915000,
1.01 . 1.01.02 . 22 . 08 . 5 . 2 . 2 . 33 . 02,Belanja Kursus-kursus/Pelatihan/Bintek,62915000,"APBD
   Belanja kursus-kursus/pelatihan/bintek
Belanja pelatihan peningkatan sumber daya manusia1 kegiatan x 62.915.000,00 = 62.915.000,00"
1.01 . 1.01.02 . 22 . 08 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",4200000,
1.01 . 1.01.02 . 22 . 08 . 5 . 2 . 2 . 35 . 01,Jasa Nara Sumber/Moderator/Tenaga Ahli,4200000,"APBD
   Jasa nara sumberJasa nara sumber (Raker dinas)2 jpl x 750.000,00 = 1.500.000,00
Jasa moderator (Raker dinas)8 jpl x 150.000,00 = 1.200.000,00
Jasa nara sumber (kepengawasan)0 jpl x 250.000,00 = 0,00
Jasa moderator (kepengawasan)0 jpl x 150.000,00 = 0,00
Jasa nara sumber (PAUD/PNF)0 jpl x 250.000,00 = 0,00
Jasa moderator (PAUD/PNF)0 jpl x 150.000,00 = 0,00
Jasa pelatihan peningkatan kapasitas SDM0 keg x 25.000.000,00 = 0,006 jpl x 250.000,00 = 1.500.000,00"
1.01 . 1.01.02 . 22 . 10,Sukses ujian nasional,237230000,"Sumber Dana : APBD
Lokasi Kegiatan : Kabupaten Bantul
Keluaran :  Terlaksananya penjajakan kemampuan siswa SMA/MA/SMK dan Paket C untuk menghadapi Ujian Nasional
Target     :  11.800 siswa"
1.01 . 1.01.02 . 22 . 10 . 5 . 2 . 1,Belanja Pegawai,1175000,
1.01 . 1.01.02 . 22 . 10 . 5 . 2 . 1 . 01,Honorarium PNS,1175000,
1.01 . 1.01.02 . 22 . 10 . 5 . 2 . 1 . 01 . 01,Honorarium Panitia Pelaksana Kegiatan,0,"APBD   
Honorarium panitia pelaksana kegiatan0 kegiatan x 7.500.000,00 = 0,00"
1.01 . 1.01.02 . 22 . 10 . 5 . 2 . 1 . 01 . 02,Honorarium Tim Pengadaan Barang Dan Jasa,1175000,"APBD  
 Honorarium tim pengadaan barang dan jasa
Honorarium PPK1 orang x 350.000,00 = 350.000,00
Honorarium pejabat pengadaan1 orang x 300.000,00 = 300.000,00
Honorarium penerima barang/pekerjaan1 kegiatan x 525.000,00 = 525.000,00"
1.01 . 1.01.02 . 22 . 10 . 5 . 2 . 2,Belanja Barang dan Jasa,236055000,
1.01 . 1.01.02 . 22 . 10 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,1830000,
1.01 . 1.01.02 . 22 . 10 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,1830000,"APBD   
Belanja alat tulis kantor
Belanja ATK kegiatan1 keg x 1.830.000,00 = 1.830.000,00"
1.01 . 1.01.02 . 22 . 10 . 5 . 2 . 2 . 03,Belanja Jasa Kantor,17400000,
1.01 . 1.01.02 . 22 . 10 . 5 . 2 . 2 . 03 . 15,Belanja Publikasi,400000,"APBD 
  Belanja publikasi
Belanja publikasi melalui media massa1 kegiatan x 400.000,00 = 400.000,00"
1.01 . 1.01.02 . 22 . 10 . 5 . 2 . 2 . 03 . 24,Belanja Jasa Penghitungan/Penilai,17000000,"APBD   
Belanja jasa penghitungan/penilai
Belanja jasa penilaian hasil tes penjajakan Ujian Nasional/jasa koreksi1 kegiatan x 17.000.000,00 = 17.000.000,00"
1.01 . 1.01.02 . 22 . 10 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,161200000,
1.01 . 1.01.02 . 22 . 10 . 5 . 2 . 2 . 06 . 01,Belanja Cetak,160000000,"APBD  
 Belanja cetak
Belanja cetak naskah soal tertulis, master soal dan rekaman soal listening, lembar jawab komputer, amplop soal, daftar hadir, berita acara untuk tes penjajakan Ujian Nasional
1 kegiatan x 160.000.000,00 = 160.000.000,00"
1.01 . 1.01.02 . 22 . 10 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,1200000,"APBD   Belanja penggandaan8,000 lembar x 150,00 = 1.200.000,00"
1.01 . 1.01.02 . 22 . 10 . 5 . 2 . 2 . 11,Belanja Makanan dan  Minuman,10275000,
1.01 . 1.01.02 . 22 . 10 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,6000000,"APBD  
 Belanja makanan dan minuman rapat300 orang x 20.000,00 = 6.000.000,00"
1.01 . 1.01.02 . 22 . 10 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,4275000,"APBD  
 Belanja makanan dan minuman pelaksanaan kegiatan
Belanja makanan dan minuman kegiatan150 orang x 28.500,00 = 4.275.000,00"
1.01 . 1.01.02 . 22 . 10 . 5 . 2 . 2 . 15,Belanja Perjalanan Dinas,9250000,
1.01 . 1.01.02 . 22 . 10 . 5 . 2 . 2 . 15 . 01,Belanja Perjalanan Dinas Dalam Daerah,9250000,"APBD   
Belanja perjalanan dinas dalam daerah
Eselon 4 atau Golongan 1, 2, 350 orang x 50.000,00 = 2.500.000,00
Eselon 3 atau Golongan 490 orang x 75.000,00 = 6.750.000,00"
1.01 . 1.01.02 . 22 . 10 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",36100000,
1.01 . 1.01.02 . 22 . 10 . 5 . 2 . 2 . 35 . 01,Jasa Nara Sumber/Moderator/Tenaga Ahli,36100000,"APBD  
 Jasa nara sumberJasa nara sumber publikasi melalui media massa1 orang x 100.000,00 = 100.000,00
Jasa tenaga ahli penyusun materi tes penjajakan
Jasa tenaga ahli penyusun materi tes penjajakan Ujian Nasional120 orang x 300.000,00 = 36.000.000,00"
1.01 . 1.01.02 . 22 . 11,Penyusunan kalender pendidikan dan penerimaan peserta didik baru (PPDB),139500000,"Sumber Dana : APBD
Lokasi Kegiatan : Kabupaten Bantul
Keluaran :  Terwujudnya kalender pendidikan bagi PNF, TK, SMA, MA, dan SMK  serta terlaksananya penerima peserta didik baru
Target     :  680 eksemplar kaldik"
1.01 . 1.01.02 . 22 . 11 . 5 . 2 . 1,Belanja Pegawai,1175000,
1.01 . 1.01.02 . 22 . 11 . 5 . 2 . 1 . 01,Honorarium PNS,1175000,
1.01 . 1.01.02 . 22 . 11 . 5 . 2 . 1 . 01 . 01,Honorarium Panitia Pelaksana Kegiatan,0,"APBD
   Honorarium panitia pelaksana kegiatan
Honorarium panitia PPDB kabupaten0 keg x 7.500.000,00 = 0,00"
1.01 . 1.01.02 . 22 . 11 . 5 . 2 . 1 . 01 . 02,Honorarium Tim Pengadaan Barang Dan Jasa,1175000,"APBD  
 Honorarium tim pengadaan barang dan jasa
Honorarium PPK1 orang x 350.000,00 = 350.000,00
Honorarium pejabat pengadaan1 orang x 300.000,00 = 300.000,00
Honorarium penerima barang/pekerjaan1 kegiatan x 525.000,00 = 525.000,00"
1.01 . 1.01.02 . 22 . 11 . 5 . 2 . 2,Belanja Barang dan Jasa,138325000,
1.01 . 1.01.02 . 22 . 11 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,1600000,
1.01 . 1.01.02 . 22 . 11 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,1600000,"APBD 
  Belanja ATK kegiatan1 kegiatan x 1.600.000,00 = 1.600.000,00"
1.01 . 1.01.02 . 22 . 11 . 5 . 2 . 2 . 03,Belanja Jasa Kantor,4800000,
1.01 . 1.01.02 . 22 . 11 . 5 . 2 . 2 . 03 . 15,Belanja Publikasi,4800000,"APBD
   Belanja publikasi
Belanja publikasi melalui media massa2 kegiatan x 400.000,00 = 800.000,00
Belanja pengadaan spanduk/banner10 buah x 100.000,00 = 1.000.000,00
Belanja iklan/pengumuman PPDB melalui media massa1 kegiatan x 3.000.000,00 = 3.000.000,00"
1.01 . 1.01.02 . 22 . 11 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,29700000,
1.01 . 1.01.02 . 22 . 11 . 5 . 2 . 2 . 06 . 01,Belanja Cetak,28200000,"APBD
   Belanja cetak
Belanja cetak buku kalender pendidikan680 buah x 20.000,00 = 13.600.000,00
Belanja cetak poster kalender pendidikan680 buah x 10.000,00 = 6.800.000,00
Belanja cetak brosur pengumuman PPDB2,600 buah x 3.000,00 = 7.800.000,00"
1.01 . 1.01.02 . 22 . 11 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,1500000,"APBD 
  Belanja penggandaan10,000 lembar x 150,00 = 1.500.000,00"
1.01 . 1.01.02 . 22 . 11 . 5 . 2 . 2 . 11,Belanja Makanan dan  Minuman,10275000,
1.01 . 1.01.02 . 22 . 11 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,6000000,"APBD 
  Belanja makanan dan minuman rapat300 orang x 20.000,00 = 6.000.000,00"
1.01 . 1.01.02 . 22 . 11 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,4275000,"APBD 
  Belanja makanan dan minuman pelaksanaan kegiatan
Belanja makanan dan minuman kegiatan150 orang x 28.500,00 = 4.275.000,00"
1.01 . 1.01.02 . 22 . 11 . 5 . 2 . 2 . 15,Belanja Perjalanan Dinas,8750000,
1.01 . 1.01.02 . 22 . 11 . 5 . 2 . 2 . 15 . 01,Belanja Perjalanan Dinas Dalam Daerah,8750000,"APBD   
Belanja perjalanan dinas dalam daerah
Eselon III/Golongan IV90 orang x 75.000,00 = 6.750.000,00
Eselon IV/Golongan I,II,III40 orang x 50.000,00 = 2.000.000,00"
1.01 . 1.01.02 . 22 . 11 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",14200000,
1.01 . 1.01.02 . 22 . 11 . 5 . 2 . 2 . 35 . 01,Jasa Nara Sumber/Moderator/Tenaga Ahli,200000,"APBD  
 Honor nara sumber
Honor nara sumber publikasi melalui media massa2 orang x 100.000,00 = 200.000,00"
1.01 . 1.01.02 . 22 . 11 . 5 . 2 . 2 . 35 . 03,Jasa Petugas Entry Data dan Digital SIG,3000000,"APBD 
  Jasa petugas entry data
Jasa petugas entry data untuk database calon peserta didik baru1 kegiatan x 3.000.000,00 = 3.000.000,00"
1.01 . 1.01.02 . 22 . 11 . 5 . 2 . 2 . 35 . 09,Jasa Petugas Lapangan,11000000,"APBD 
  Jasa petugas lapangan
Jasa petugas operator aplikasi PPDB online di dinas dan sekolah
1 kegiatan x 11.000.000,00 = 11.000.000,00"
1.01 . 1.01.02 . 22 . 11 . 5 . 2 . 2 . 45,Belanja Jasa Pengadaan Aplikasi,69000000,
1.01 . 1.01.02 . 22 . 11 . 5 . 2 . 2 . 45 . 01,Belanja Jasa Pengadaan Aplikasi,69000000,"APBD 
  Belanja jasa pengadaan aplikasi
Belanja jasa pengadaan aplikasi PPDB secara RTO1 kegiatan x 69.000.000,00 = 69.000.000,00"
1.01 . 1.01.02 . 22 . 22,Penyusunan profil pendidikan dan buku saku,78000000,"Sumber Dana : APBD
Lokasi Kegiatan : Kabupaten Bantul
Keluaran :  Terwujudnya dokumen profil pendidikan, buletin, buku saku dan buku karakter bangsa
Target     :  1.000 buah"
1.01 . 1.01.02 . 22 . 22 . 5 . 2 . 1,Belanja Pegawai,0,
1.01 . 1.01.02 . 22 . 22 . 5 . 2 . 1 . 01,Honorarium PNS,0,
1.01 . 1.01.02 . 22 . 22 . 5 . 2 . 1 . 01 . 01,Honorarium Panitia Pelaksana Kegiatan,0,"APBD   
Honorarium panitia pelaksana kegiatan0 kegiatan x 2.000.000,00 = 0,00"
1.01 . 1.01.02 . 22 . 22 . 5 . 2 . 2,Belanja Barang dan Jasa,78000000,
1.01 . 1.01.02 . 22 . 22 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,1950000,
1.01 . 1.01.02 . 22 . 22 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,1950000,"APBD   
Belanja ATK kegiatan1 kegiatan x 1.950.000,00 = 1.950.000,00"
1.01 . 1.01.02 . 22 . 22 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,48500000,
1.01 . 1.01.02 . 22 . 22 . 5 . 2 . 2 . 06 . 01,Belanja Cetak,47000000,"APBD 
  Belanja cetakBelanja cetak buletin/majalah2 kegiatan x 10.000.000,00 = 20.000.000,00
Belanja cetak buku saku/selintas200 buah x 20.000,00 = 4.000.000,00
Belanja cetak buku karakter bangsa1 kegiatan x 23.000.000,00 = 23.000.000,00"
1.01 . 1.01.02 . 22 . 22 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,1500000,"APBD 
  Belanja penggandaan10,000 lembar x 150,00 = 1.500.000,00"
1.01 . 1.01.02 . 22 . 22 . 5 . 2 . 2 . 11,Belanja Makanan dan  Minuman,8550000,
1.01 . 1.01.02 . 22 . 22 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,8550000,"APBD   
Belanja makanan dan minuman pelaksanaan kegiatan
Belanja makanan dan minuman pelaksanaan kegiatan penyusunan buletin dinas60 orang x 28.500,00 = 1.710.000,00
Belanja makanan dan minuman pelaksanaan kegiatan penyusunan buku saku60 orang x 28.500,00 = 1.710.000,00
Belanja makanan dan minuman pelaksanaan kegiatan penyusunan buku karakter bangsa60 orang x 28.500,00 = 1.710.000,00
Belanja makanan dan minuman pelaksanaan kegiatan penyusunan buku profil pendidikan60 orang x 28.500,00 = 1.710.000,00
Belanja makanan dan minuman pelaksanaan kegiatan penyusunan renstra60 orang x 28.500,00 = 1.710.000,00"
1.01 . 1.01.02 . 22 . 22 . 5 . 2 . 2 . 15,Belanja Perjalanan Dinas,2000000,
1.01 . 1.01.02 . 22 . 22 . 5 . 2 . 2 . 15 . 01,Belanja Perjalanan Dinas Dalam Daerah,2000000,"APBD   
Belanja perjalanan dinas dalam daerah
Eselon 3 atau Golongan 420 orang x 75.000,00 = 1.500.000,00
Eselon 4 atau Golongan 1, 2, 310 orang x 50.000,00 = 500.000,00"
1.01 . 1.01.02 . 22 . 22 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",17000000,
1.01 . 1.01.02 . 22 . 22 . 5 . 2 . 2 . 35 . 08,Jasa Petugas Pengumpul/Validasi Data,17000000,"APBD  
 Jasa petugas pengumpul / validasi data
Jasa petugas pengumpul dan validasi data bahan penyusunan buletin dinas2 kegiatan x 4.000.000,00 = 8.000.000,00
Jasa petugas pengumpul dan validasi data bahan penyusunan buku saku dinas1 kegiatan x 2.000.000,00 = 2.000.000,00
Jasa petugas pengumpul dan validasi data bahan penyusunan buku karakter bangsa1 kegiatan x 2.000.000,00 = 2.000.000,00
Jasa petugas pengumpul dan validasi data bahan penyusunan buku profil pendidikan1 kegiatan x 2.000.000,00 = 2.000.000,00
Jasa petugas pengumpul dan validasi data bahan penyusunan renstra dinas1 kegiatan x 3.000.000,00 = 3.000.000,00"
1.01 . 1.01.02 . 22 . 23,Pengelolaan informasi dan dokumentasi,22600000,"Sumber Dana : APBD
Lokasi Kegiatan : Kabupaten Bantul
Keluaran :  Terlaksananya pengelolaan informasi dan dokumentasi
Target     :  1 tahun"
1.01 . 1.01.02 . 22 . 23 . 5 . 2 . 1,Belanja Pegawai,0,
1.01 . 1.01.02 . 22 . 23 . 5 . 2 . 1 . 01,Honorarium PNS,0,
1.01 . 1.01.02 . 22 . 23 . 5 . 2 . 1 . 01 . 01,Honorarium Panitia Pelaksana Kegiatan,0,"APBD   
Honorarium panitia pelaksana kegiatan0 kegiatan x 2.400.000,00 = 0,00"
1.01 . 1.01.02 . 22 . 23 . 5 . 2 . 2,Belanja Barang dan Jasa,22600000,
1.01 . 1.01.02 . 22 . 23 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,850000,
1.01 . 1.01.02 . 22 . 23 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,850000,"APBD 
  Belanja ATK kegiatan1 kegiatan x 850.000,00 = 850.000,00"
1.01 . 1.01.02 . 22 . 23 . 5 . 2 . 2 . 03,Belanja Jasa Kantor,5000000,
1.01 . 1.01.02 . 22 . 23 . 5 . 2 . 2 . 03 . 13,Belanja Dokumentasi,5000000,"APBD  
 Belanja dokumentasi
Belanja jasa pembuatan video profil dinas dikmenof1 kegiatan x 5.000.000,00 = 5.000.000,00"
1.01 . 1.01.02 . 22 . 23 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,750000,
1.01 . 1.01.02 . 22 . 23 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,750000,"APBD   
Belanja penggandaan5,000 lembar x 150,00 = 750.000,00"
1.01 . 1.01.02 . 22 . 23 . 5 . 2 . 2 . 11,Belanja Makanan dan  Minuman,2850000,
1.01 . 1.01.02 . 22 . 23 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,2850000,"APBD  
 Belanja makan minum rapat
Belanja makanan dan minuman rapat100 orang x 28.500,00 = 2.850.000,00"
1.01 . 1.01.02 . 22 . 23 . 5 . 2 . 2 . 15,Belanja Perjalanan Dinas,13150000,
1.01 . 1.01.02 . 22 . 23 . 5 . 2 . 2 . 15 . 01,Belanja Perjalanan Dinas Dalam Daerah,1150000,"APBD   
Belanja perjalanan dinas dalam daerah
Eselon 3 atau Golongan 410 org x 75.000,00 = 750.000,00
Eselon 4 atau Golongan 1, 2, 38 org x 50.000,00 = 400.000,00"
1.01 . 1.01.02 . 22 . 23 . 5 . 2 . 2 . 15 . 02,Belanja Perjalanan Dinas Luar Daerah,12000000,"APBD  
 Belanja perjalanan dinas luar daerah1 kegiatan x 12.000.000,00 = 12.000.000,00"
1.01 . 1.01.02 . 22 . 24,Pengembangan pendidikan mitigasi bencana sekolah,33000000,"Sumber Dana : APBD, Dana Alokasi Khusus (D A K)
Lokasi Kegiatan : Kabupaten Bantul
Keluaran :  Terselenggaranya workshop pendidikan mitigasi bencana bagi sekolah
Target     :  150 orang"
1.01 . 1.01.02 . 22 . 24 . 5 . 2 . 1,Belanja Pegawai,0,
1.01 . 1.01.02 . 22 . 24 . 5 . 2 . 1 . 01,Honorarium PNS,0,
1.01 . 1.01.02 . 22 . 24 . 5 . 2 . 1 . 01 . 01,Honorarium Panitia Pelaksana Kegiatan,0,"Dana Alokasi Khusus (D A K)   
Honorarium panitia pelaksana kegiatan0 kegiatan x 2.000.000,00 = 0,00"
1.01 . 1.01.02 . 22 . 24 . 5 . 2 . 2,Belanja Barang dan Jasa,33000000,
1.01 . 1.01.02 . 22 . 24 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,14100000,
1.01 . 1.01.02 . 22 . 24 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,14100000,"APBD   
Belanja ATK kegiatan1 kegiatan x 600.000,00 = 600.000,00
Belanja ATK peserta150 set x 90.000,00 = 13.500.000,00"
1.01 . 1.01.02 . 22 . 24 . 5 . 2 . 2 . 02,Belanja Bahan/Material,2500000,
1.01 . 1.01.02 . 22 . 24 . 5 . 2 . 2 . 02 . 18,Belanja Bahan Percontohan,2500000,"APBD  
 Belanja bahan/alat percontohan
Belanja bahan/alat percontohan tentang bencana1 keg x 2.500.000,00 = 2.500.000,00"
1.01 . 1.01.02 . 22 . 24 . 5 . 2 . 2 . 03,Belanja Jasa Kantor,150000,
1.01 . 1.01.02 . 22 . 24 . 5 . 2 . 2 . 03 . 15,Belanja Publikasi,150000,"APBD   
Belanja publikasi
Belanja pengadaan spanduk/banner1 buah x 150.000,00 = 150.000,00"
1.01 . 1.01.02 . 22 . 24 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,600000,
1.01 . 1.01.02 . 22 . 24 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,600000,"APBD 
  Belanja penggandaan4,000 lembar x 150,00 = 600.000,00"
1.01 . 1.01.02 . 22 . 24 . 5 . 2 . 2 . 07,Belanja Sewa Rumah/Gedung/Gudang/Parkir,0,
1.01 . 1.01.02 . 22 . 24 . 5 . 2 . 2 . 07 . 03,Belanja Sewa Ruang Rapat/Pertemuan,0,"APBD  
 Belanja sewa ruang rapat/pertemuan0 kegiatan x 1.250.000,00 = 0,00"
1.01 . 1.01.02 . 22 . 24 . 5 . 2 . 2 . 11,Belanja Makanan dan  Minuman,12050000,
1.01 . 1.01.02 . 22 . 24 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,1000000,"APBD  
 Belanja makanan dan minuman rapat50 orang x 20.000,00 = 1.000.000,00"
1.01 . 1.01.02 . 22 . 24 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,11050000,"APBD
   Belanja makanan dan minuman pelaksanaan kegiatan170 orang x 65.000,00 = 11.050.000,00"
1.01 . 1.01.02 . 22 . 24 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",3600000,
1.01 . 1.01.02 . 22 . 24 . 5 . 2 . 2 . 35 . 01,Jasa Nara Sumber/Moderator/Tenaga Ahli,3600000,"APBD 
  Jasa nara sumber6 jpl x 400.000,00 = 2.400.000,00
Jasa moderator6 jpl x 200.000,00 = 1.200.000,00"
1.01 . 1.01.02 . 22 . 27,"Penanaman iman, taqwa, dan akhlak mulia",88000000,"Sumber Dana : APBD
Lokasi Kegiatan : Kabupaten Bantul
Keluaran :  Terlaksananya penanaman iman, taqwa dan akhlak mulia bagi siswa
Target     :  1.500 siswa"
1.01 . 1.01.02 . 22 . 27 . 5 . 2 . 1,Belanja Pegawai,0,
1.01 . 1.01.02 . 22 . 27 . 5 . 2 . 1 . 01,Honorarium PNS,0,
1.01 . 1.01.02 . 22 . 27 . 5 . 2 . 1 . 01 . 01,Honorarium Panitia Pelaksana Kegiatan,0,"APBD 
  Honorarium panitia pelaksana kegiatan0 keg x 2.000.000,00 = 0,00"
1.01 . 1.01.02 . 22 . 27 . 5 . 2 . 2,Belanja Barang dan Jasa,76025000,
1.01 . 1.01.02 . 22 . 27 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,1575000,
1.01 . 1.01.02 . 22 . 27 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,1575000,"APBD  
 Belanja ATK kegiatan1 keg x 1.575.000,00 = 1.575.000,00
Belanja ATK peserta0 org x 21.000,00 = 0,00"
1.01 . 1.01.02 . 22 . 27 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,1200000,
1.01 . 1.01.02 . 22 . 27 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,1200000,"APBD
   Belanja penggandaan8,000 lembar x 150,00 = 1.200.000,00"
1.01 . 1.01.02 . 22 . 27 . 5 . 2 . 2 . 11,Belanja Makanan dan  Minuman,49250000,
1.01 . 1.01.02 . 22 . 27 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,800000,"APBD  
 Belanja makanan dan minuman rapat40 orang x 20.000,00 = 800.000,00"
1.01 . 1.01.02 . 22 . 27 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,48450000,"APBD 
  Belanja makanan dan minuman pelaksanaan kegiatan1,700 orang x 28.500,00 = 48.450.000,00"
1.01 . 1.01.02 . 22 . 27 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",24000000,
1.01 . 1.01.02 . 22 . 27 . 5 . 2 . 2 . 35 . 01,Jasa Nara Sumber/Moderator/Tenaga Ahli,24000000,"APBD 
  Jasa nara sumber60 jpl x 250.000,00 = 15.000.000,00
Jasa moderator60 jpl x 150.000,00 = 9.000.000,00"
1.01 . 1.01.02 . 22 . 27 . 5 . 2 . 3,Belanja Modal,11975000,
1.01 . 1.01.02 . 22 . 27 . 5 . 2 . 3 . 37,Belanja Modal Peralatan dan Mesin - Pengadaan Alat Peraga/Praktek Sekolah,11975000,
1.01 . 1.01.02 . 22 . 27 . 5 . 2 . 3 . 37 . 13,Belanja Modal Peralatan dan Mesin - Pengadaan Bidang Pendidikan/Ketrampilan Lain-lain,11975000,"APBD  
 Belanja alat peraga pendidikan
Belanja alat peraga pendidikan iman, taqwa dan akhlak mulia1 keg x 10.000.000,00 = 10.000.000,00
Honorarium PPK1 orang x 350.000,00 = 350.000,00
Honorarium pejabat pengadaan1 orang x 300.000,00 = 300.000,00
Honorarium penerima barang/pekerjaan1 kegiatan x 525.000,00 = 525.000,00
Belanja ATK1 keg x 250.000,00 = 250.000,00
Belanja makan minum rapat20 org x 20.000,00 = 400.000,00
Belanja penggandaan1,000 lbr x 150,00 = 150.000,00"
1.01 . 1.01.02 . 22 . 28,Peningkatan pelayanan pendidikan inklusi,25775000,"Sumber Dana : APBD
Lokasi Kegiatan : Kabupaten Bantul"
1.01 . 1.01.02 . 22 . 28 . 5 . 2 . 1,Belanja Pegawai,1075000,
1.01 . 1.01.02 . 22 . 28 . 5 . 2 . 1 . 01,Honorarium PNS,1075000,
1.01 . 1.01.02 . 22 . 28 . 5 . 2 . 1 . 01 . 01,Honorarium Panitia Pelaksana Kegiatan,0,"APBD
   Honor panitia pelaksana kegiatan0 org/bjj x 1.000.000,00 = 0,00"
1.01 . 1.01.02 . 22 . 28 . 5 . 2 . 1 . 01 . 02,Honorarium Tim Pengadaan Barang Dan Jasa,1075000,"APBD
   Honot rim pengadaanHonor PPK1 org x 300.000,00 = 300.000,00
Honor pejabat pengadaan1 org x 250.000,00 = 250.000,00
Honor penerima barang1 org/bjj x 525.000,00 = 525.000,00"
1.01 . 1.01.02 . 22 . 28 . 5 . 2 . 2,Belanja Barang dan Jasa,24700000,
1.01 . 1.01.02 . 22 . 28 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,450000,
1.01 . 1.01.02 . 22 . 28 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,450000,"APBD 
  Belanja ATK1 keg x 450.000,00 = 450.000,00"
1.01 . 1.01.02 . 22 . 28 . 5 . 2 . 2 . 02,Belanja Bahan/Material,0,
1.01 . 1.01.02 . 22 . 28 . 5 . 2 . 2 . 02 . 12,Belanja alat-alat/perlengkapan,0,"APBD
   Belanja bahan/alat perlengkapan pembelajaran pendidikan inklusi
Belanja bahan/alat perlengkapan pembelajaran pendidikan inklusif0 keg x 10.000.000,00 = 0,00"
1.01 . 1.01.02 . 22 . 28 . 5 . 2 . 2 . 03,Belanja Jasa Kantor,0,
1.01 . 1.01.02 . 22 . 28 . 5 . 2 . 2 . 03 . 15,Belanja Publikasi,0,"APBD  
 Belanja publikasiBelanja publikasi melalu media massa0 keg x 400.000,00 = 0,00"
1.01 . 1.01.02 . 22 . 28 . 5 . 2 . 2 . 11,Belanja Makanan dan  Minuman,2000000,
