Judul,Penjabaran Anggaran Pendaptan dan Belanja Daerah,,
1.12 . 1.12.01 . 23 . 09 . 5 . 2 . 2  , Belanja Barang dan Jasa  ,16100000,
1.12 . 1.12.01 . 23 . 09 . 5 . 2 . 2 . 01  , Belanja Bahan Pakai Habis  ,312500,
1.12 . 1.12.01 . 23 . 09 . 5 . 2 . 2 . 01 . 01  , Belanja Alat Tulis Kantor  ,312500," APBD
Belanja ATK1 pkt x 312.500,00 = 312.500,00"
1.12 . 1.12.01 . 23 . 09 . 5 . 2 . 2 . 02  , Belanja Bahan/Material  ,6000000,
1.12 . 1.12.01 . 23 . 09 . 5 . 2 . 2 . 02 . 01  , Belanja Bahan Baku Bangunan  ,6000000," APBD
Belanja bahan material/bahan baku bangunan
Belanja bahan baku pembuatan stand dan aksesoris1 pkt x 6.000.000,00 = 6.000.000,00"
1.12 . 1.12.01 . 23 . 09 . 5 . 2 . 2 . 06  , Belanja Cetak dan Penggandaan  ,1487500,
1.12 . 1.12.01 . 23 . 09 . 5 . 2 . 2 . 06 . 01  , Belanja Cetak  ,825000," APBD
Belanja cetakCetak Leaflet5,000 lbr x 165,00 = 825.000,00"
1.12 . 1.12.01 . 23 . 09 . 5 . 2 . 2 . 06 . 02  , Belanja Penggandaan  ,662500," APBD
Belanja penggandaanFotocopy5,300 lbr x 125,00 = 662.500,00"
1.12 . 1.12.01 . 23 . 09 . 5 . 2 . 2 . 07  , Belanja Sewa Rumah/Gedung/Gudang/Parkir  ,1000000,
1.12 . 1.12.01 . 23 . 09 . 5 . 2 . 2 . 07 . 02  , Belanja Sewa Gedung/Kantor/Tempat  ,1000000," APBD
Belanja Sewa Tempat Stand Pameran
Sewa Stand Pameran2 bh x 500.000,00 = 1.000.000,00"
1.12 . 1.12.01 . 23 . 09 . 5 . 2 . 2 . 11  , Belanja Makanan dan  Minuman  ,3800000,
1.12 . 1.12.01 . 23 . 09 . 5 . 2 . 2 . 11 . 02  , Belanja Makanan Dan Minuman Rapat  ,1000000," APBD
Belanja makanan dan minuman rapat
Belanja makan minum rapat koordinas dan evaluasi50 org x 12.500,00 = 625.000,00
snack rapat koordinas dan evaluasi50 org x 7.500,00 = 375.000,00"
1.12 . 1.12.01 . 23 . 09 . 5 . 2 . 2 . 11 . 04  , Belanja makanan dan minuman Lembur  ,2800000," APBD
Belanja makan dan minum lembur
makan minum lembur penjaga stand100 org x 20.000,00 = 2.000.000,00
makan minum lembur pendamping20 org x 20.000,00 = 400.000,00
makan minum lembur penjaga malam20 org x 20.000,00 = 400.000,00"
1.12 . 1.12.01 . 23 . 09 . 5 . 2 . 2 . 35  ," Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan ",3500000,
1.12 . 1.12.01 . 23 . 09 . 5 . 2 . 2 . 35 . 09  , Jasa Petugas Lapangan  ,3500000," APBD
Honorarium Harian
Penjaga Stand100 oh x 25.000,00 = 2.500.000,00
Pendamping20 oh x 25.000,00 = 500.000,00
Penjaga Malam20 oh x 25.000,00 = 500.000,00"
1.12 . 1.12.01 . 23 . 10  , Monitoring dan Evaluasi pengelolaan dana bergulir bagi kelompok Ekonomi Produktif Keluarga Pra Sejahtera dan KS I ,54575000," Sumber Dana : APBD
Lokasi Kegiatan : Kabupaten Bantul
Keluaran :  Monev Kelompok Peminjam Dana Begulir
Target:  180 orang"
1.12 . 1.12.01 . 23 . 10 . 5 . 2 . 1  , Belanja Pegawai  ,38700000,
1.12 . 1.12.01 . 23 . 10 . 5 . 2 . 1 . 01  , Honorarium PNS  ,38700000,
1.12 . 1.12.01 . 23 . 10 . 5 . 2 . 1 . 01 . 01  , Honorarium Panitia Pelaksana Kegiatan  ,38700000," APBD
Honorarium Panitia Pelaksana Kegiatan
Ketua4 org x 170.000,00 = 680.000,00
Sekretaris4 org x 160.000,00 = 640.000,00
Anggota24 org x 150.000,00 = 3.600.000,00
Pembina4 org x 200.000,00 = 800.000,00
Wakil Pembina4 org x 190.000,00 = 760.000,00
Pengarah/Penanggung Jawab4 org x 180.000,00 = 720.000,00
Anggota Teknis 75 desa225 org x 140.000,00 = 31.500.000,00"
1.12 . 1.12.01 . 23 . 10 . 5 . 2 . 2  , Belanja Barang dan Jasa  ,15875000,
1.12 . 1.12.01 . 23 . 10 . 5 . 2 . 2 . 01  , Belanja Bahan Pakai Habis  ,665000,
1.12 . 1.12.01 . 23 . 10 . 5 . 2 . 2 . 01 . 01  , Belanja Alat Tulis Kantor  ,665000," APBD
Belanja ATKTinta HP 10061 bh x 115.000,00 = 115.000,00
Kertas HVS8 rim x 37.500,00 = 300.000,00
ATK1 pkt x 250.000,00 = 250.000,00"
1.12 . 1.12.01 . 23 . 10 . 5 . 2 . 2 . 06  , Belanja Cetak dan Penggandaan  ,235000,
1.12 . 1.12.01 . 23 . 10 . 5 . 2 . 2 . 06 . 02  , Belanja Penggandaan  ,235000," APBD
Belanja Penggandaan/fotocopy
Fotocopy1 pkt x 235.000,00 = 235.000,00"
1.12 . 1.12.01 . 23 . 10 . 5 . 2 . 2 . 11  , Belanja Makanan dan  Minuman  ,3600000,
1.12 . 1.12.01 . 23 . 10 . 5 . 2 . 2 . 11 . 02  , Belanja Makanan Dan Minuman Rapat  ,3600000," APBD
Belanja makan dan minum rapat
makan minum rapat180 ok x 20.000,00 = 3.600.000,00"
1.12 . 1.12.01 . 23 . 10 . 5 . 2 . 2 . 15  , Belanja Perjalanan Dinas  ,11375000,
1.12 . 1.12.01 . 23 . 10 . 5 . 2 . 2 . 15 . 01  , Belanja Perjalanan Dinas Dalam Daerah  ,11375000," APBD
Belanja Perjalanan Dinas Dalam Daerah
Gol III dalam rangka survey kelompok95 oh x 35.000,00 = 3.325.000,00
Gol III dalam rangka monitoring kelompok230 oh x 35.000,00 = 8.050.000,00"
1.12 . 1.12.01 . 23 . 11  , Refresing Kelompok UPPKS  ,13900000," Sumber Dana : APBD
Lokasi Kegiatan : Kabupaten Bantul
Keluaran :  Kelompok UPPKS
Target:  50 orang"
1.12 . 1.12.01 . 23 . 11 . 5 . 2 . 1  , Belanja Pegawai  ,200000,
1.12 . 1.12.01 . 23 . 11 . 5 . 2 . 1 . 03  , Uang Lembur  ,200000,
1.12 . 1.12.01 . 23 . 11 . 5 . 2 . 1 . 03 . 01  , Uang Lembur PNS  ,200000," APBD
Uang Lembur10 oh x 20.000,00 = 200.000,00"
1.12 . 1.12.01 . 23 . 11 . 5 . 2 . 2  , Belanja Barang dan Jasa  ,13700000,
1.12 . 1.12.01 . 23 . 11 . 5 . 2 . 2 . 01  , Belanja Bahan Pakai Habis  ,356000,
1.12 . 1.12.01 . 23 . 11 . 5 . 2 . 2 . 01 . 01  , Belanja Alat Tulis Kantor  ,311000," APBD
Belanja ATKATK1 pkt x 311.000,00 = 311.000,00"
1.12 . 1.12.01 . 23 . 11 . 5 . 2 . 2 . 01 . 04  ," Belanja Perangko, Materai Dan Benda Pos  ",45000," APBD
Belanja materaiMaterai 60005 lbr x 6.000,00 = 30.000,00
Materai 30005 lbr x 3.000,00 = 15.000,00"
1.12 . 1.12.01 . 23 . 11 . 5 . 2 . 2 . 03  , Belanja Jasa Kantor  ,6750000,
1.12 . 1.12.01 . 23 . 11 . 5 . 2 . 2 . 03 . 12  , Belanja Transportasi dan Akomodasi  ,6750000," APBD
belanja akomodasi/transportasi2 pkt x 3.375.000,00 = 6.750.000,00"
1.12 . 1.12.01 . 23 . 11 . 5 . 2 . 2 . 11  , Belanja Makanan dan  Minuman  ,5000000,
1.12 . 1.12.01 . 23 . 11 . 5 . 2 . 2 . 11 . 02  , Belanja Makanan Dan Minuman Rapat  ,1250000," APBD
Belanja makan dan minum rapat Persiapan dan evaluasi50 org x 25.000,00 = 1.250.000,00"
1.12 . 1.12.01 . 23 . 11 . 5 . 2 . 2 . 11 . 04  , Belanja makanan dan minuman Lembur  ,250000," APBD
Belanja makan dan minum lembur
Makan dan minum lembur10 or x 25.000,00 = 250.000,00"
1.12 . 1.12.01 . 23 . 11 . 5 . 2 . 2 . 11 . 05  , Belanja Makanan dan Minuman Pelaksanaan Kegiatan  ,3500000," APBD
Belanja makanan dan minuman pelaksana kegiatan
makan dan minum50 org x 70.000,00 = 3.500.000,00"
1.12 . 1.12.01 . 23 . 11 . 5 . 2 . 2 . 15  , Belanja Perjalanan Dinas  ,94000,
1.12 . 1.12.01 . 23 . 11 . 5 . 2 . 2 . 15 . 01  , Belanja Perjalanan Dinas Dalam Daerah  ,94000," APBD
Belanja Perjalanan dinas dalam daerah
Gol IV 1 trip x 70.000,00 = 70.000,00
Gol III 4 trip x 6.000,00 = 24.000,00"
1.12 . 1.12.01 . 23 . 11 . 5 . 2 . 2 . 35  ," Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan ",1500000,
1.12 . 1.12.01 . 23 . 11 . 5 . 2 . 2 . 35 . 05  , Jasa Peserta Seminar/Simposium /Workshop/Sosialisasi  ,1500000," APBD
Honoarium PesertaTransport Peserta50 oh x 30.000,00 = 1.500.000,00"
,,-11211596700,
, SURPLUS / (DEFISIT) ,,
