Judul,Penjabaran Perubahan Anggaran Pendapatan dan Belanja Daerah,,,,,
1.03 . 1.03.01 . 32.19 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,12540000.00,12540000.00,0.00,0.00,
1.03 . 1.03.01 . 32.19 . 5.2.2.11.01 ,Belanja Makanan dan Minuman Harian Pegawai ,7200000.00,7200000.00,0.00,0.00,
1.03 . 1.03.01 . 32.19 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,5340000.00,5340000.00,0.00,0.00,
1.03 . 1.03.01 . 32.19 . 5.2.2.15 ,Belanja Perjalanan Dinas ,1000000.00,1000000.00,0.00,0.00,
1.03 . 1.03.01 . 32.19 . 5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,1000000.00,1000000.00,0.00,0.00,
1.03 . 1.03.01 . 32.19 . 5.2.3 ,Belanja Modal ,952175000.00,952175000.00,0.00,0.00,
1.03 . 1.03.01 . 32.19 . 5.2.3.26 ,Belanja Modal Pengadaan Konstruksi/Pembelian Bangunan,952175000.00,952175000.00,0.00,0.00,
1.03 . 1.03.01 . 32.19 . 5.2.3.26.17 ,Belanja Modal Pengadaan Konstruksi/Pembelian Gedung Kesenian/Kebudayaan,952175000.00,952175000.00,0.00,0.00,"Pembangunan Taman Budaya 1 paket x 830.000.000,00 = 830.000.000,00 
Perencanaan 1 paket x 46.000.000,00 = 46.000.000,00 
Pengawasan 1 paket x 39.000.000,00 = 39.000.000,00 
Pejabat Pembuat Komitmen 8 orang/bulan x 325.000,00 = 2.600.000,00 
Pejabat Pengadaan 
Pejabat Pengadaan Perencanaan dan Pengawasan 1 OB x 250.000,00 = 250.000,00 
Pejabat Pemeriksa/Penerima Perencanaan dan Pengawasan 1 OB x 175.000,00 = 175.000,00 
Tim Pemeriksa/ Penerima Fisik dan Pengawasan Ketua 1 OB x 350.000,00 = 350.000,00 
Sekretaris 1 OB x 300.000,00 = 300.000,00 
Anggota 3 OB x 250.000,00 = 750.000,00 
Administrasi Pengadaan 
Kertas HVS 70 gram folio 3 rim x 45.000,00 = 135.000,00 
Tinta refil printer 6 dos x 35.000,00 = 210.000,00 
Fotocopy 200 lembar x 225,00 = 45.000,00 
Makan dan minum rapat 60 OS x 6.000,00 = 360.000,00 
UKL/UPL dan IPPT UKL/UPL 1 paket x 20.000.000,00 = 20.000.000,00 
IPPT 1 paket x 12.000.000,00 = 12.000.000,00 "
1.03 . 1.03.01 . 36 ,Program perencanaan tata ruang ,288992125.00,288992125.00,0.00,0.00,
1.03 . 1.03.01 . 36.04 ,Penyusunan rencana tata bangunan dan lingkungan,288992125.00,288992125.00,0.00,0.00,"Sumber Dana : 
Lokasi Kegiatan : Kab. Kulon Progo "
1.03 . 1.03.01 . 36.04 . 5.2.1 ,Belanja Pegawai ,35857500.00,35857500.00,0.00,0.00,
1.03 . 1.03.01 . 36.04 . 5.2.1.01 ,Honorarium PNS ,26970000.00,26970000.00,0.00,0.00,
1.03 . 1.03.01 . 36.04 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,22470000.00,22470000.00,0.00,0.00,
1.03 . 1.03.01 . 36.04 . 5.2.1.01.02 ,Honorarium Tim Pengadaan Barang Dan Jasa ,4500000.00,4500000.00,0.00,0.00,
1.03 . 1.03.01 . 36.04 . 5.2.1.02 ,Honorarium Non PNS ,4500000.00,4500000.00,0.00,0.00,
1.03 . 1.03.01 . 36.04 . 5.2.1.02.04 ,Honorarium Tim ,4500000.00,4500000.00,0.00,0.00,
1.03 . 1.03.01 . 36.04 . 5.2.1.03 ,Uang Lembur ,4387500.00,4387500.00,0.00,0.00,
1.03 . 1.03.01 . 36.04 . 5.2.1.03.01 ,Uang Lembur PNS ,4387500.00,4387500.00,0.00,0.00,
1.03 . 1.03.01 . 36.04 . 5.2.2 ,Belanja Barang dan Jasa ,253134625.00,253134625.00,0.00,0.00,
1.03 . 1.03.01 . 36.04 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,1977625.00,1977625.00,0.00,0.00,
1.03 . 1.03.01 . 36.04 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,1977625.00,1977625.00,0.00,0.00,
1.03 . 1.03.01 . 36.04 . 5.2.2.03 ,Belanja Jasa Kantor ,125000.00,125000.00,0.00,0.00,
1.03 . 1.03.01 . 36.04 . 5.2.2.03.13 ,Belanja Dokumentasi ,125000.00,125000.00,0.00,0.00,
1.03 . 1.03.01 . 36.04 . 5.2.2.06 ,Belanja Cetak Dan Penggandaan ,2250000.00,2250000.00,0.00,0.00,
1.03 . 1.03.01 . 36.04 . 5.2.2.06.02 ,Belanja Penggandaan ,2250000.00,2250000.00,0.00,0.00,
1.03 . 1.03.01 . 36.04 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,5562000.00,5562000.00,0.00,0.00,
1.03 . 1.03.01 . 36.04 . 5.2.2.11.01 ,Belanja Makanan dan Minuman Harian Pegawai ,1170000.00,1170000.00,0.00,0.00,
1.03 . 1.03.01 . 36.04 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,4392000.00,4392000.00,0.00,0.00,
1.03 . 1.03.01 . 36.04 . 5.2.2.15 ,Belanja Perjalanan Dinas ,3220000.00,3220000.00,0.00,0.00,
1.03 . 1.03.01 . 36.04 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,2560000.00,2560000.00,0.00,0.00,
1.03 . 1.03.01 . 36.04 . 5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,660000.00,660000.00,0.00,0.00,
1.03 . 1.03.01 . 36.04 . 5.2.2.21 ,Belanja Jasa Konsultansi ,240000000.00,240000000.00,0.00,0.00,
1.03 . 1.03.01 . 36.04 . 5.2.2.21.02 ,Belanja Jasa Konsultansi Perencanaan ,240000000.00,240000000.00,0.00,0.00,
1.03 . 1.03.01 . 37 ,Program pengendalian pemanfaatan ruang ,179980800.00,179980800.00,0.00,0.00,
1.03 . 1.03.01 . 37.07 ,Pengawasan Bangunan ,179980800.00,179980800.00,0.00,0.00,"Sumber Dana : 
Lokasi Kegiatan : Kabupaten Kulon Progo "
1.03 . 1.03.01 . 37.07 . 5.2.1 ,Belanja Pegawai ,65167500.00,65167500.00,0.00,0.00,
1.03 . 1.03.01 . 37.07 . 5.2.1.01 ,Honorarium PNS ,39705000.00,39705000.00,0.00,0.00,
1.03 . 1.03.01 . 37.07 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,34605000.00,34605000.00,0.00,0.00,
1.03 . 1.03.01 . 37.07 . 5.2.1.01.02 ,Honorarium Tim Pengadaan Barang Dan Jasa ,1350000.00,1350000.00,0.00,0.00,
1.03 . 1.03.01 . 37.07 . 5.2.1.01.05 ,Honorarium Penyelenggaraan Kegiatan ,3750000.00,3750000.00,0.00,0.00,
1.03 . 1.03.01 . 37.07 . 5.2.1.02 ,Honorarium Non PNS ,20400000.00,20400000.00,0.00,0.00,
1.03 . 1.03.01 . 37.07 . 5.2.1.02.04 ,Honorarium Tim ,20400000.00,20400000.00,0.00,0.00,
1.03 . 1.03.01 . 37.07 . 5.2.1.03 ,Uang Lembur ,5062500.00,5062500.00,0.00,0.00,
1.03 . 1.03.01 . 37.07 . 5.2.1.03.01 ,Uang Lembur PNS ,5062500.00,5062500.00,0.00,0.00,
1.03 . 1.03.01 . 37.07 . 5.2.2 ,Belanja Barang dan Jasa ,114813300.00,114813300.00,0.00,0.00,
1.03 . 1.03.01 . 37.07 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,11682800.00,11682800.00,0.00,0.00,
1.03 . 1.03.01 . 37.07 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,4182800.00,4182800.00,0.00,0.00,
1.03 . 1.03.01 . 37.07 . 5.2.2.01.04 ,"Belanja Perangko, Materai Dan Benda Pos Lainnya",7500000.00,7500000.00,0.00,0.00,
1.03 . 1.03.01 . 37.07 . 5.2.2.02 ,Belanja Bahan/Material ,63900000.00,63900000.00,0.00,0.00,
1.03 . 1.03.01 . 37.07 . 5.2.2.02.01 ,Belanja Bahan Baku Bangunan ,63900000.00,63900000.00,0.00,0.00,Papan Informasi tentang sempadan pantai
1.03 . 1.03.01 . 37.07 . 5.2.2.03 ,Belanja Jasa Kantor ,62500.00,62500.00,0.00,0.00,
1.03 . 1.03.01 . 37.07 . 5.2.2.03.13 ,Belanja Dokumentasi ,62500.00,62500.00,0.00,0.00,
1.03 . 1.03.01 . 37.07 . 5.2.2.06 ,Belanja Cetak Dan Penggandaan ,8550000.00,8550000.00,0.00,0.00,
1.03 . 1.03.01 . 37.07 . 5.2.2.06.01 ,Belanja Cetak ,5700000.00,5700000.00,0.00,0.00,
1.03 . 1.03.01 . 37.07 . 5.2.2.06.02 ,Belanja Penggandaan ,2850000.00,2850000.00,0.00,0.00,
1.03 . 1.03.01 . 37.07 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,18828000.00,18828000.00,0.00,0.00,
1.03 . 1.03.01 . 37.07 . 5.2.2.11.01 ,Belanja Makanan dan Minuman Harian Pegawai ,2520000.00,2520000.00,0.00,0.00,
1.03 . 1.03.01 . 37.07 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,16308000.00,16308000.00,0.00,0.00,
1.03 . 1.03.01 . 37.07 . 5.2.2.15 ,Belanja Perjalanan Dinas ,11790000.00,11790000.00,0.00,0.00,
1.03 . 1.03.01 . 37.07 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,5640000.00,5640000.00,0.00,0.00,
1.03 . 1.03.01 . 37.07 . 5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,6150000.00,6150000.00,0.00,0.00,
1.03 . 1.03.01 . 45 ,Program Pembangunan Infrastruktur Perkotaan ,4052130700.00,4901977200.00,849846500.00,20.97,
1.03 . 1.03.01 . 45.01 ,Pengembangan Kota Wates ,3229882450.00,3229882450.00,0.00,0.00,"Sumber Dana : 
Lokasi Kegiatan : Lingkup Kabupaten"
1.03 . 1.03.01 . 45.01 . 5.2.1 ,Belanja Pegawai ,11546000.00,11546000.00,0.00,0.00,
1.03 . 1.03.01 . 45.01 . 5.2.1.01 ,Honorarium PNS ,8480000.00,8480000.00,0.00,0.00,
1.03 . 1.03.01 . 45.01 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,8480000.00,8480000.00,0.00,0.00,
1.03 . 1.03.01 . 45.01 . 5.2.1.03 ,Uang Lembur ,3066000.00,3066000.00,0.00,0.00,
1.03 . 1.03.01 . 45.01 . 5.2.1.03.01 ,Uang Lembur PNS ,3066000.00,3066000.00,0.00,0.00,
1.03 . 1.03.01 . 45.01 . 5.2.2 ,Belanja Barang dan Jasa ,242050350.00,242050350.00,0.00,0.00,
1.03 . 1.03.01 . 45.01 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,1366250.00,1366250.00,0.00,0.00,
1.03 . 1.03.01 . 45.01 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,1366250.00,1366250.00,0.00,0.00,
1.03 . 1.03.01 . 45.01 . 5.2.2.06 ,Belanja Cetak Dan Penggandaan ,1485000.00,1485000.00,0.00,0.00,
1.03 . 1.03.01 . 45.01 . 5.2.2.06.02 ,Belanja Penggandaan ,1485000.00,1485000.00,0.00,0.00,
1.03 . 1.03.01 . 45.01 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,6408000.00,6408000.00,0.00,0.00,
1.03 . 1.03.01 . 45.01 . 5.2.2.11.01 ,Belanja Makanan dan Minuman Harian Pegawai ,3528000.00,3528000.00,0.00,0.00,
1.03 . 1.03.01 . 45.01 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,2880000.00,2880000.00,0.00,0.00,
1.03 . 1.03.01 . 45.01 . 5.2.2.21 ,Belanja Jasa Konsultansi ,232791100.00,232791100.00,0.00,0.00,
1.03 . 1.03.01 . 45.01 . 5.2.2.21.02 ,Belanja Jasa Konsultansi Perencanaan ,232791100.00,232791100.00,0.00,0.00,
1.03 . 1.03.01 . 45.01 . 5.2.3 ,Belanja Modal ,2976286100.00,2976286100.00,0.00,0.00,
1.03 . 1.03.01 . 45.01 . 5.2.3.21 ,Belanja Modal Pengadaan Konstruksi Jalan ,2246286100.00,2246286100.00,0.00,0.00,
1.03 . 1.03.01 . 45.01 . 5.2.3.21.05 ,Belanja Modal Pengadaan Konstruksi Bahu Jalan/Trotoar,2246286100.00,2246286100.00,0.00,0.00,"Pembangunan trotoar/pedestrian 
Pembangunan trotoar/pedestrian untuk pejalan kaki sepanjang 1500m sepanjang jaln mandung,bayangkara dan sugiman 1 paket x 2.140.716.100,00 = 2.140.716.100,00 
Perencanaan dan Pengawasan Perencanaan 1 paket x 50.000.000,00 = 50.000.000,00 
Pengawasan 1 paket x 40.000.000,00 = 40.000.000,00 
Tim Pengadaan 
Ketua Tim Penerima/Pemeriksa 1 orang/bulan x 400.000,00 = 400.000,00 
Sekretaris Tim Penerima/Pemeriksa 1 orang/bulan x 350.000,00 = 350.000,00 
Anggota Tim Penerima/Pemeriksa 3 orang/bulan x 300.000,00 = 900.000,00 
Pejabat Pengadaan 1 orang/bulan x 250.000,00 = 250.000,00 
Pejabat Penerima 1 orang/bulan x 175.000,00 = 175.000,00 
Pejabat pembuat komitment 8 orang/bulan x 350.000,00 = 2.800.000,00 
Direksi 
Direksi Teknis 8 org/bln x 350.000,00 = 2.800.000,00 
Direksi Pekerjaan 12 org/bln x 400.000,00 = 4.800.000,00 
Direksi Pekerjaan Untuk Perencanaan 6 org/bln x 400.000,00 = 2.400.000,00 
ATK 
Kertas HVS 70 gr folio 3 rim x 45.000,00 = 135.000,00 
Refil tinta printer 1 buah x 35.000,00 = 35.000,00 
Penggandaan 
Fotocopy 1,000 lembar x 225,00 = 225.000,00 
Makan dan minum rapat 50 OS x 6.000,00 = 300.000,00 "
1.03 . 1.03.01 . 45.01 . 5.2.3.26 ,Belanja Modal Pengadaan Konstruksi/Pembelian Bangunan,730000000.00,730000000.00,0.00,0.00,
1.03 . 1.03.01 . 45.01 . 5.2.3.26.06 ,Belanja Modal Pengadaan Konstruksi/Pembelian Bangunan Monumen,730000000.00,730000000.00,0.00,0.00,"Pembangunan Monumen Nyi Ageng Serang 1 paket x 700.000.000,00 = 700.000.000,00
Pengawasan 1 paket x 30.000.000,00 = 30.000.000,00"
1.03 . 1.03.01 . 45.02 ,Pembangunan Taman Kota ,502556600.00,803222850.00,300666250.00,59.83,"Sumber Dana : 
Lokasi Kegiatan : Kabupaten Kulon Progo "
1.03 . 1.03.01 . 45.02 . 5.2.1 ,Belanja Pegawai ,61532000.00,61532000.00,0.00,0.00,
1.03 . 1.03.01 . 45.02 . 5.2.1.01 ,Honorarium PNS ,500000.00,500000.00,0.00,0.00,
1.03 . 1.03.01 . 45.02 . 5.2.1.01.02 ,Honorarium Tim Pengadaan Barang Dan Jasa ,500000.00,500000.00,0.00,0.00,
1.03 . 1.03.01 . 45.02 . 5.2.1.02 ,Honorarium Non PNS ,60000000.00,60000000.00,0.00,0.00,
1.03 . 1.03.01 . 45.02 . 5.2.1.02.03 ,Honorarium Harian ,60000000.00,60000000.00,0.00,0.00,
1.03 . 1.03.01 . 45.02 . 5.2.1.03 ,Uang Lembur ,1032000.00,1032000.00,0.00,0.00,
1.03 . 1.03.01 . 45.02 . 5.2.1.03.01 ,Uang Lembur PNS ,1032000.00,1032000.00,0.00,0.00,
1.03 . 1.03.01 . 45.02 . 5.2.2 ,Belanja Barang dan Jasa ,165845850.00,215845850.00,50000000.00,30.15,
1.03 . 1.03.01 . 45.02 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,497650.00,497650.00,0.00,0.00,
1.03 . 1.03.01 . 45.02 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,497650.00,497650.00,0.00,0.00,
1.03 . 1.03.01 . 45.02 . 5.2.2.02 ,Belanja Bahan/Material ,161600000.00,161600000.00,0.00,0.00,
1.03 . 1.03.01 . 45.02 . 5.2.2.02.01 ,Belanja Bahan Baku Bangunan ,140000000.00,140000000.00,0.00,0.00,
1.03 . 1.03.01 . 45.02 . 5.2.2.02.02 ,Belanja Bahan/Bibit Tanaman ,20000000.00,20000000.00,0.00,0.00,
1.03 . 1.03.01 . 45.02 . 5.2.2.02.04 ,Belanja Bahan Obat-Obatan ,1600000.00,1600000.00,0.00,0.00,
1.03 . 1.03.01 . 45.02 . 5.2.2.06 ,Belanja Cetak Dan Penggandaan ,718200.00,718200.00,0.00,0.00,
1.03 . 1.03.01 . 45.02 . 5.2.2.06.02 ,Belanja Penggandaan ,718200.00,718200.00,0.00,0.00,
1.03 . 1.03.01 . 45.02 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,1890000.00,1890000.00,0.00,0.00,
1.03 . 1.03.01 . 45.02 . 5.2.2.11.01 ,Belanja Makanan dan Minuman Harian Pegawai ,630000.00,630000.00,0.00,0.00,
1.03 . 1.03.01 . 45.02 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,1260000.00,1260000.00,0.00,0.00,
1.03 . 1.03.01 . 45.02 . 5.2.2.15 ,Belanja Perjalanan Dinas ,1140000.00,1140000.00,0.00,0.00,
1.03 . 1.03.01 . 45.02 . 5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,1140000.00,1140000.00,0.00,0.00,
1.03 . 1.03.01 . 45.02 . 5.2.2.21 ,Belanja Jasa Konsultansi ,0.00,50000000.00,50000000.00,0.00,
1.03 . 1.03.01 . 45.02 . 5.2.2.21.02 ,Belanja Jasa Konsultansi Perencanaan ,0.00,50000000.00,50000000.00,0.00,
1.03 . 1.03.01 . 45.02 . 5.2.3 ,Belanja Modal ,275178750.00,525845000.00,250666250.00,91.09,
1.03 . 1.03.01 . 45.02 . 5.2.3.26 ,Belanja Modal Pengadaan Konstruksi/Pembelian Bangunan,275178750.00,525845000.00,250666250.00,91.09,
1.03 . 1.03.01 . 45.02 . 5.2.3.26.11 ,Belanja Modal Pengadaan Konstruksi/Pembelian Pergola,275178750.00,461945000.00,186766250.00,67.87,"Pembangunan Pergola 
Pergola Jln. Diponegoro 1 paket x 246.000.000,00 = 246.000.000,00 
Pergola jl. Brigjen katamso (25 unit) 1 paket x 178.000.000,00 = 178.000.000,00 
Perencanaan dan Pengawasan perencanaan pergola 1 paket x 15.000.000,00 = 15.000.000,00 
pengawasan pergola 1 paket x 12.500.000,00 = 12.500.000,00 
Pengawasan pergola jl Brigjend Katamso 1 paket x 7.120.000,00 = 7.120.000,00 
Tim Pengadaan 
Ketua Tim Pemeriksa/Penerima 1 orang/bulan x 300.000,00 = 300.000,00 
Sekretaris Tim Pemeriksa/Penerima 1 orang/bulan x 250.000,00 = 250.000,00 
Anggota Tim Pemeriksa/Penerima 1 orang/bulan x 200.000,00 = 200.000,00 
Pejabat Pengadaan 1 orang/bulan x 250.000,00 = 250.000,00 
Pejabat Penerima 1 orang/bulan x 175.000,00 = 175.000,00 
Pejabat Pengadaan Pergola jl Brigjend Katamso 1 OB x 250.000,00 = 250.000,00 
Pejabat Penerima jl Brigjend Katamso 1 OB x 175.000,00 = 175.000,00 
Pejabat Pengadaan Pembangunan Taman Segitiga Tenis 1 OB x 250.000,00 = 250.000,00 
Pejabat Penerima Pembangunan Taman Segitiga Tenis 1 OB x 175.000,00 = 175.000,00 
sisa 1  x 100.000,00 = 100.000,00 
ATK 
Kertas HVS 70 gr folio 5 rim x 45.000,00 = 225.000,00 
Refil tinta printer 3 buah x 35.000,00 = 105.000,00 
Penggandaan 
Fotocopy 2,000 lbr x 225,00 = 450.000,00 
Makan dan minum rapat 70 OS x 6.000,00 = 420.000,00 "
1.03 . 1.03.01 . 45.02 . 5.2.3.26.14 ,Belanja Modal Pengadaan Konstruksi/Pembelian Taman,0.00,63900000.00,63900000.00,0.00,"Pembangunan Taman Segitiga Tenis 1 paket x 58.900.000,00 = 58.900.000,00
Perencanaan dan Pengawasan
Perencanaan Pembangunan Taman Segitiga Tenis 1 paket x 3.000.000,00 = 3.000.000,00
Pengawasan Pembangunan Taman Segitiga Tenis 1 paket x 2.000.000,00 = 2.000.000,00"
1.03 . 1.03.01 . 45.04 ,Pemeliharaan Ruang Terbuka Hijau ,319691650.00,868871900.00,549180250.00,171.78,"Sumber Dana : 
Lokasi Kegiatan : Kabupaten Kulon Progo "
1.03 . 1.03.01 . 45.04 . 5.2.1 ,Belanja Pegawai ,116420000.00,135320000.00,18900000.00,16.23,
1.03 . 1.03.01 . 45.04 . 5.2.1.01 ,Honorarium PNS ,12500000.00,12500000.00,0.00,0.00,
1.03 . 1.03.01 . 45.04 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,12500000.00,12500000.00,0.00,0.00,
1.03 . 1.03.01 . 45.04 . 5.2.1.02 ,Honorarium Non PNS ,100200000.00,119100000.00,18900000.00,18.86,
1.03 . 1.03.01 . 45.04 . 5.2.1.02.03 ,Honorarium Harian ,100200000.00,119100000.00,18900000.00,18.86,
1.03 . 1.03.01 . 45.04 . 5.2.1.03 ,Uang Lembur ,3720000.00,3720000.00,0.00,0.00,
1.03 . 1.03.01 . 45.04 . 5.2.1.03.01 ,Uang Lembur PNS ,3720000.00,3720000.00,0.00,0.00,
1.03 . 1.03.01 . 45.04 . 5.2.2 ,Belanja Barang dan Jasa ,203271650.00,158651900.00,-44619750.00,-21.95,
1.03 . 1.03.01 . 45.04 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,11314650.00,12214650.00,900000.00,7.95,
1.03 . 1.03.01 . 45.04 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,992150.00,992150.00,0.00,0.00,
1.03 . 1.03.01 . 45.04 . 5.2.2.01.05 ,Belanja Peralatan Kebersihan Dan Bahan Pembersih,10322500.00,11222500.00,900000.00,8.72,
1.03 . 1.03.01 . 45.04 . 5.2.2.02 ,Belanja Bahan/Material ,22775000.00,41180250.00,18405250.00,80.81,
1.03 . 1.03.01 . 45.04 . 5.2.2.02.01 ,Belanja Bahan Baku Bangunan ,0.00,3605250.00,3605250.00,0.00,Pasir urug taman nagung
1.03 . 1.03.01 . 45.04 . 5.2.2.02.02 ,Belanja Bahan/Bibit Tanaman ,6200000.00,21000000.00,14800000.00,238.71,
1.03 . 1.03.01 . 45.04 . 5.2.2.02.04 ,Belanja Bahan Obat-Obatan ,16575000.00,16575000.00,0.00,0.00,
1.03 . 1.03.01 . 45.04 . 5.2.2.06 ,Belanja Cetak Dan Penggandaan ,1500000.00,1500000.00,0.00,0.00,
1.03 . 1.03.01 . 45.04 . 5.2.2.06.02 ,Belanja Penggandaan ,1500000.00,1500000.00,0.00,0.00,
1.03 . 1.03.01 . 45.04 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,6912000.00,6912000.00,0.00,0.00,
1.03 . 1.03.01 . 45.04 . 5.2.2.11.01 ,Belanja Makanan dan Minuman Harian Pegawai ,5760000.00,5760000.00,0.00,0.00,
1.03 . 1.03.01 . 45.04 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,1152000.00,1152000.00,0.00,0.00,
1.03 . 1.03.01 . 45.04 . 5.2.2.15 ,Belanja Perjalanan Dinas ,1770000.00,1770000.00,0.00,0.00,
1.03 . 1.03.01 . 45.04 . 5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,1770000.00,1770000.00,0.00,0.00,
1.03 . 1.03.01 . 45.04 . 5.2.2.20 ,Belanja Pemeliharaan ,129000000.00,65075000.00,-63925000.00,-49.55,
1.03 . 1.03.01 . 45.04 . 5.2.2.20.19 ,Belanja Pemeliharaan Bangunan/Sarana Prasarana RTH,129000000.00,65075000.00,-63925000.00,-49.55,
1.03 . 1.03.01 . 45.04 . 5.2.2.27 ,Belanja Tenaga Ahli/Instruktur/Narasumber ,30000000.00,30000000.00,0.00,0.00,
1.03 . 1.03.01 . 45.04 . 5.2.2.27.01 ,Jasa Tenaga Ahli/Instruktur/Narasumber ,30000000.00,30000000.00,0.00,0.00,
1.03 . 1.03.01 . 45.04 . 5.2.3 ,Belanja Modal ,0.00,574900000.00,574900000.00,0.00,
1.03 . 1.03.01 . 45.04 . 5.2.3.03 ,Belanja Modal Pengadaan Alat-Alat Angkutan Darat Bermotor,0.00,330000000.00,330000000.00,0.00,
1.03 . 1.03.01 . 45.04 . 5.2.3.03.07 ,"Belanja Modal Pengadaan Alat-Alat Angkutan Darat Bermotor Tangki (Air, Minyak, Tinja)",0.00,330000000.00,330000000.00,0.00,"Pembelian truk tangki air 5000 liter
1 unit x 330.000.000,00 = 330.000.000,00"
1.03 . 1.03.01 . 45.04 . 5.2.3.25 ,Belanja Modal Pengadaan Instalasi Listrik Dan Telepon,0.00,169700000.00,169700000.00,0.00,
1.03 . 1.03.01 . 45.04 . 5.2.3.25.01 ,Belanja Modal Pengadaan Instalasi Listrik ,0.00,169700000.00,169700000.00,0.00,"Pembangunan instalasi listrik
Pembangunan instalasi listrik Taman Wana Winulang 1 paket x 57.614.000,00 = 57.614.000,00
Pembangunan instalasi listrik Taman Toyan 1 paket x 4.480.000,00 = 4.480.000,00
Pembangunan instalasi listrik Taman Milir 1 paket x 4.480.000,00 = 4.480.000,00
Rehabilitasi instalasi listrik Taman Depan Rumah Dinas Bupati 1 paket x 71.126.000,00 = 71.126.000,00
Pembangunan instalasi listrik Taman Nagung 1 paket x 32.000.000,00 = 32.000.000,00"
1.03 . 1.03.01 . 45.04 . 5.2.3.26 ,Belanja Modal Pengadaan Konstruksi/Pembelian Bangunan,0.00,13200000.00,13200000.00,0.00,
1.03 . 1.03.01 . 45.04 . 5.2.3.26.14 ,Belanja Modal Pengadaan Konstruksi/Pembelian Taman,0.00,13200000.00,13200000.00,0.00,"Paving blok taman nagung
165 m2 x 80.000,00 = 13.200.000,00"
1.03 . 1.03.01 . 45.04 . 5.2.3.37 ,Belanja Modal Pengadaan Instalasi ,0.00,62000000.00,62000000.00,0.00,
1.03 . 1.03.01 . 45.04 . 5.2.3.37.01 ,Belanja Modal Instalasi Air ,0.00,62000000.00,62000000.00,0.00,"Pembangunan instalasi air
Pembangunan instalasi air Alun-alun Wates 1 paket x 60.000.000,00 = 60.000.000,00
Pembangunan instalasi air Taman Nagung 1 paket x 2.000.000,00 = 2.000.000,00"
1.03 . 1.03.01 . 46 ,Program Pembinaan Jasa Konstruksi ,105623750.00,105623750.00,0.00,0.00,
1.03 . 1.03.01 . 46.01 ,Pembinaan Jasa Konstruksi ,105623750.00,105623750.00,0.00,0.00,"Sumber Dana : 
Lokasi Kegiatan : Kabupaten Kulon Progo "
1.03 . 1.03.01 . 46.01 . 5.2.1 ,Belanja Pegawai ,40126000.00,40126000.00,0.00,0.00,
1.03 . 1.03.01 . 46.01 . 5.2.1.01 ,Honorarium PNS ,25480000.00,25480000.00,0.00,0.00,
1.03 . 1.03.01 . 46.01 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,25480000.00,25480000.00,0.00,0.00,
1.03 . 1.03.01 . 46.01 . 5.2.1.02 ,Honorarium Non PNS ,6000000.00,6000000.00,0.00,0.00,
1.03 . 1.03.01 . 46.01 . 5.2.1.02.03 ,Honorarium Harian ,6000000.00,6000000.00,0.00,0.00,
1.03 . 1.03.01 . 46.01 . 5.2.1.03 ,Uang Lembur ,8646000.00,8646000.00,0.00,0.00,
1.03 . 1.03.01 . 46.01 . 5.2.1.03.01 ,Uang Lembur PNS ,8646000.00,8646000.00,0.00,0.00,
1.03 . 1.03.01 . 46.01 . 5.2.2 ,Belanja Barang dan Jasa ,65497750.00,65497750.00,0.00,0.00,
