Judul,Penjabaran Anggaran Pendaptan dan Belanja Daerah,,
1.02 . 1.01.01 . 20 . 07 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,1413086750," Makan minum Kegiatan Sosialisasi
- Makan minum sosialisasi450 or x 20.000,00 = 9.000.000,00
Pengadaan Susu Cair- Pengadaan susu cair510,577 kotak x 2.750,00 = 1.404.086.750,00"
1.02 . 1.01.01 . 20 . 07 . 5 . 2 . 2 . 15,Belanja Perjalanan Dinas,6150000,
1.02 . 1.01.01 . 20 . 07 . 5 . 2 . 2 . 15 . 01,Belanja Perjalanan Dinas Dalam Daerah,6150000," Belanja Perjalanan Dinas dalam Daerah
- Belanja Perjalanan Dinas dalam Daerah1 ls x 6.150.000,00 = 6.150.000,00"
1.02 . 1.01.01 . 20 . 07 . 5 . 2 . 2 . 21,Belanja Jasa Konsultansi,100000000,
1.02 . 1.01.01 . 20 . 07 . 5 . 2 . 2 . 21 . 01,Belanja Jasa Konsultansi Penelitian,100000000," Jasa Konsultasi Penelitian
HR Tim Tehnis1 bjj x 3.500.000,00 = 3.500.000,00
HR Tim Pengadaan1 bjj x 3.000.000,00 = 3.000.000,00
HR Pemeriksa dan Penerima Barang1 bjj x 3.000.000,00 = 3.000.000,00
Jasa Konsultasi Penelitian dampak pemberian susu cair1 ls x 90.500.000,00 = 90.500.000,00"
1.02 . 1.01.01 . 20 . 07 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",4000000,
1.02 . 1.01.01 . 20 . 07 . 5 . 2 . 2 . 35 . 01,Jasa Nara Sumber/Moderator/Tenaga Ahli,4000000," Jasa Narasumber Sosialisasi
- Jasa Narasumber Sosialisasi10 jpl x 200.000,00 = 2.000.000,00
Jasa Tenaga Ahli- Jasa Tenaga Ahli2 ok x 1.000.000,00 = 2.000.000,00"
1.06 . 1.01.01 . 21,Program perencanaan pembangunan daerah,39800000,
1.06 . 1.01.01 . 21 . 32,Penyusunan Rencana Strategis (Renstra) SKPD,39800000,"Sumber Dana : 
Lokasi Kegiatan : Kabupaten Bantul
Keluaran : Dokumen Renstra dan Renja
Target : 20 Eks Dokumen Renstra"
1.06 . 1.01.01 . 21 . 32 . 5 . 2 . 2,Belanja Barang dan Jasa,39800000,
1.06 . 1.01.01 . 21 . 32 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,1525000,
1.06 . 1.01.01 . 21 . 32 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,1525000," Belanja ATK
ATK1 ls x 1.525.000,00 = 1.525.000,00"
1.06 . 1.01.01 . 21 . 32 . 5 . 2 . 2 . 03,Belanja Jasa Kantor,250000,
1.06 . 1.01.01 . 21 . 32 . 5 . 2 . 2 . 03 . 14,Belanja Dekorasi,250000," Dekorasi1 ls x 250.000,00 = 250.000,00"
1.06 . 1.01.01 . 21 . 32 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,3100000,
1.06 . 1.01.01 . 21 . 32 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,3100000," Belanja Penggandaan
Penggandaan1 ls x 3.100.000,00 = 3.100.000,00"
1.06 . 1.01.01 . 21 . 32 . 5 . 2 . 2 . 07,Belanja Sewa Rumah/Gedung/Gudang/Parkir,2500000,
1.06 . 1.01.01 . 21 . 32 . 5 . 2 . 2 . 07 . 03,Belanja Sewa Ruang Rapat/Pertemuan,2500000," Belanja sewa ruang rapat/pertemuan2 hari x 1.250.000,00 = 2.500.000,00"
1.06 . 1.01.01 . 21 . 32 . 5 . 2 . 2 . 11,Belanja Makanan dan Minuman,7125000,
1.06 . 1.01.01 . 21 . 32 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,375000," Snack dan minuman rapatSnack minum rapat50 orang x 7.500,00 = 375.000,00"
1.06 . 1.01.01 . 21 . 32 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,6750000," MMK
MKK300 orang x 22.500,00 = 6.750.000,00"
1.06 . 1.01.01 . 21 . 32 . 5 . 2 . 2 . 21,Belanja Jasa Konsultansi,25300000,
1.06 . 1.01.01 . 21 . 32 . 5 . 2 . 2 . 21 . 02,Belanja Jasa Konsultansi Perencanaan,25300000," Belanja jasa konsultasi perencanaanPenyusunan renstra dan renja1 ls x 25.000.000,00 = 25.000.000,00
HR Pejabat Pengadaan1 keg x 300.000,00 = 300.000,00"
1.01 . 1.01.01 . 22,Program Manajemen Pelayanan Pendidikan,543044250,
1.01 . 1.01.01 . 22 . 11,Penyusunan kalender pendidikan dan penerimaan peserta didik baru (PPDB),220874250,"Sumber Dana : APBD
Lokasi Kegiatan : Kabupaten Bantul
Keluaran : Tersusunya Kalender Pendidikan dan Kegiatan PPDB Tahun 2015
Target : 560 Kaldik dan Poster"
1.01 . 1.01.01 . 22 . 11 . 5 . 2 . 2,Belanja Barang dan Jasa,220874250,
1.01 . 1.01.01 . 22 . 11 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,6149250,
1.01 . 1.01.01 . 22 . 11 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,6149250,"APBD 
ATKPembelian ATK1 ls x 6.149.250,00 = 6.149.250,00"
1.01 . 1.01.01 . 22 . 11 . 5 . 2 . 2 . 03,Belanja Jasa Kantor,160600000,
1.01 . 1.01.01 . 22 . 11 . 5 . 2 . 2 . 03 . 06,Belanja Kawat/Faksimili/Internet/Intranet/TV Kabel/TV Satelit,160100000,"APBD
 Belanja Internet
Belanja Internet Untuk PPDB On Line47 sekolah x 3.300.000,00 = 155.100.000,00
Belanja Sewa Jaringan1 paket x 5.000.000,00 = 5.000.000,00"
1.01 . 1.01.01 . 22 . 11 . 5 . 2 . 2 . 03 . 15,Belanja Publikasi,500000,"APBD 
Belanja Publikasi melalui Media masa1 ls x 500.000,00 = 500.000,00"
1.01 . 1.01.01 . 22 . 11 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,13700000,
1.01 . 1.01.01 . 22 . 11 . 5 . 2 . 2 . 06 . 01,Belanja Cetak,11200000,"APBD 
Pencetakan Buku dan Poster Kalender560 set x 20.000,00 = 11.200.000,00"
1.01 . 1.01.01 . 22 . 11 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,2500000,"APBD 
Penggandaan PedomanFoto Copy Penggandaan Pedoman20,000 lembar x 125,00 = 2.500.000,00"
1.01 . 1.01.01 . 22 . 11 . 5 . 2 . 2 . 11,Belanja Makanan dan Minuman,12775000,
1.01 . 1.01.01 . 22 . 11 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,3500000,"APBD 
Makanan dan Minuman Rapat
Belanja Makanan dan Minuman Rapat200 or x 17.500,00 = 3.500.000,00"
1.01 . 1.01.01 . 22 . 11 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,9275000,"APBD
 Pelatihan PPDB On Line80 or x 17.500,00 = 1.400.000,00
Sosialisasi PPDB On line225 or x 17.500,00 = 3.937.500,00
Kegiatan PPDB dan Kalender Pendidikan225 or x 17.500,00 = 3.937.500,00"
1.01 . 1.01.01 . 22 . 11 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",27650000,
1.01 . 1.01.01 . 22 . 11 . 5 . 2 . 2 . 35 . 01,Jasa Nara Sumber/Moderator/Tenaga Ahli,16450000,"APBD
 Narasumber PPDB On Line9 jpl x 250.000,00 = 2.250.000,00
Instruktur Pelatihan PPDB On Line16 jpl x 250.000,00 = 4.000.000,00
Instruktur Pendamping PPDB On line32 jpl x 100.000,00 = 3.200.000,00
Narasumber PPDB8 jpl x 250.000,00 = 2.000.000,00
Narasumber melalui media dan media massa5 jpl x 200.000,00 = 1.000.000,00
HR Pelatih PPDB On Line8 jpl x 500.000,00 = 4.000.000,00"
1.01 . 1.01.01 . 22 . 11 . 5 . 2 . 2 . 35 . 03,Jasa Petugas Entry Data dan Digital SIG,4500000," Jasa Entri Nilai Siswa
Jasa Entri Nilai Siswa Peserta PPDB Online1 bjj x 4.500.000,00 = 4.500.000,00"
1.01 . 1.01.01 . 22 . 11 . 5 . 2 . 2 . 35 . 08,Jasa Petugas Pengumpul/Validasi Data,6700000," Hr Petugas Validasi Data
Hr Petugas Validasi Kalender pendidikan1 bjj x 3.500.000,00 = 3.500.000,00
Hr Validasi Nilai dan pretasi calon Peserta Didik Baru1 bjj x 3.200.000,00 = 3.200.000,00"
1.01 . 1.01.01 . 22 . 12,Pembinaan dan operasional dewan pendidikan,105245000,"Sumber Dana : APBD
Lokasi Kegiatan : Kabupaten Bantul
Keluaran : Terpenuhinya Operasional Dewan Pendidikan
Target : 4 kegiatan"
1.01 . 1.01.01 . 22 . 12 . 5 . 2 . 2,Belanja Barang dan Jasa,105245000,
1.01 . 1.01.01 . 22 . 12 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,4377500,
1.01 . 1.01.01 . 22 . 12 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,4377500,"APBD
 Belanja ATK
ATK Dewan Pendidikan1 ls x 4.377.500,00 = 4.377.500,00"
1.01 . 1.01.01 . 22 . 12 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,4500000,
1.01 . 1.01.01 . 22 . 12 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,4500000,"APBD
 Foto copy36,000 lbr x 125,00 = 4.500.000,00"
1.01 . 1.01.01 . 22 . 12 . 5 . 2 . 2 . 07,Belanja Sewa Rumah/Gedung/Gudang/Parkir,15000000,
1.01 . 1.01.01 . 22 . 12 . 5 . 2 . 2 . 07 . 05,Belanja Sewa Kamar Hotel/Penginapan,15000000,"APBD 
Sewa penginapan
Sewa Kamar/ Penginapan50 kmr x 300.000,00 = 15.000.000,00"
1.01 . 1.01.01 . 22 . 12 . 5 . 2 . 2 . 08,Belanja Sewa Sarana Mobilitas,9000000,
1.01 . 1.01.01 . 22 . 12 . 5 . 2 . 2 . 08 . 01,Belanja Sewa Sarana Mobilitas Darat,9000000,"APBD
 Sewa Mobilitas Darat
Sewa kendaraan3 hr x 3.000.000,00 = 9.000.000,00"
1.01 . 1.01.01 . 22 . 12 . 5 . 2 . 2 . 11,Belanja Makanan dan Minuman,44567500,
1.01 . 1.01.01 . 22 . 12 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,6300000,"APBD
 Makan Minum Rapat
MMR Dewan pendidikan360 or x 17.500,00 = 6.300.000,00"
1.01 . 1.01.01 . 22 . 12 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,38267500,"APBD 
Makan Minum Pelaksanaan Kegiatan
Makan Minum Sosialisasi250 or x 17.500,00 = 4.375.000,00
Minum Snack Sosialisasi579 or x 7.500,00 = 4.342.500,00
Makan minum pengukuhan pengurus Dewan Pendidikan1 ls x 29.550.000,00 = 29.550.000,00"
1.01 . 1.01.01 . 22 . 12 . 5 . 2 . 2 . 15,Belanja Perjalanan Dinas,25000000,
1.01 . 1.01.01 . 22 . 12 . 5 . 2 . 2 . 15 . 02,Belanja Perjalanan Dinas Luar Daerah,25000000,"APBD
 Perjalanan Dinas Study Komparasi DPPerjalanan Dinas Luar daerah1 ls x 25.000.000,00 = 25.000.000,00"
1.01 . 1.01.01 . 22 . 12 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",2800000,
1.01 . 1.01.01 . 22 . 12 . 5 . 2 . 2 . 35 . 01,Jasa Nara Sumber/Moderator/Tenaga Ahli,2800000,"APBD
 Hr Narasumber Sosialisasi12 jpl x 200.000,00 = 2.400.000,00
Hr Moderator Sosialisasi2 ls x 200.000,00 = 400.000,00"
1.01 . 1.01.01 . 22 . 16,Pengembangan jardiknas dan pemeliharaan ICT,120525000,"Sumber Dana : APBD
Lokasi Kegiatan : Kabupaten Bantul
Keluaran : Sewa Bandwich
Target : 1 paket"
1.01 . 1.01.01 . 22 . 16 . 5 . 2 . 2,Belanja Barang dan Jasa,120525000,
1.01 . 1.01.01 . 22 . 16 . 5 . 2 . 2 . 10,Belanja Sewa Perlengkapan dan Peralatan Kantor,120525000,
1.01 . 1.01.01 . 22 . 16 . 5 . 2 . 2 . 10 . 13,Belanja sewa peralatan dan perlengkapan kegiatan,120525000,"APBD
 Belanja Sewa Bandwith12 bulan x 10.000.000,00 = 120.000.000,00
HR Pejabat Pengadaan1 ls x 300.000,00 = 300.000,00
HR Pejabat penerima pekerjaan1 ls x 225.000,00 = 225.000,00"
1.01 . 1.01.01 . 22 . 25,Achivement Motivation Training (AMT) untuk mencapai prestasi dalam ujian nasional,96400000,"Sumber Dana : 
Lokasi Kegiatan : Kabupaten Bantul
Keluaran : Terdeteksinya Potensi Siswa
Target : 300 siswa"
1.01 . 1.01.01 . 22 . 25 . 5 . 2 . 2,Belanja Barang dan Jasa,96400000,
1.01 . 1.01.01 . 22 . 25 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,1700000,
1.01 . 1.01.01 . 22 . 25 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,1700000," Belanja Bahan Habis Pakai
Belanja ATK1 ls x 1.700.000,00 = 1.700.000,00"
1.01 . 1.01.01 . 22 . 25 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,2500000,
1.01 . 1.01.01 . 22 . 25 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,2500000," Belanja Cetak dan penggandaan
Penggandaan20,000 lbr x 125,00 = 2.500.000,00"
1.01 . 1.01.01 . 22 . 25 . 5 . 2 . 2 . 11,Belanja Makanan dan Minuman,3000000,
1.01 . 1.01.01 . 22 . 25 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,3000000," Belanja makanan dan minuman
Belanja makan minum rapat100 org x 20.000,00 = 2.000.000,00
Snack Minum Rapat100 org x 10.000,00 = 1.000.000,00"
1.01 . 1.01.01 . 22 . 25 . 5 . 2 . 2 . 21,Belanja Jasa Konsultansi,89200000,
1.01 . 1.01.01 . 22 . 25 . 5 . 2 . 2 . 21 . 07,Belanja Jasa Konsultasi Psikologi,89200000," Jasa Konsultasi
Jasa Konsultasi Pembacaan finger print300 org x 285.000,00 = 85.500.000,00
Honor Tim/Pejabat Penggadaan1 bjj x 400.000,00 = 400.000,00
Honor Tim Teknis1 bjj x 1.650.000,00 = 1.650.000,00
Honor tim Penerima1 bjj x 1.650.000,00 = 1.650.000,00"
1.20 . 1.01.01 . 30,Program Pengelolaan Barang Daerah,159818500,
1.20 . 1.01.01 . 30 . 12,Evaluasi dan rekonsiliasi barang milik daerah,13500000,"Sumber Dana :
 Lokasi Kegiatan : Kabupaten Bantul
Keluaran : Data Aset Dikdas
Target : 1 dokumen"
1.20 . 1.01.01 . 30 . 12 . 5 . 2 . 1,Belanja Pegawai,1625000,
1.20 . 1.01.01 . 30 . 12 . 5 . 2 . 1 . 03,Uang Lembur,1625000,
1.20 . 1.01.01 . 30 . 12 . 5 . 2 . 1 . 03 . 01,Uang Lembur PNS,1625000," Uang Lembur
Gol III dan IV75 OR x 15.000,00 = 1.125.000,00
Gol I &II50 OR x 10.000,00 = 500.000,00"
1.20 . 1.01.01 . 30 . 12 . 5 . 2 . 2,Belanja Barang dan Jasa,11875000,
1.20 . 1.01.01 . 30 . 12 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,975000,
1.20 . 1.01.01 . 30 . 12 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,975000," BELANJA ATK
ATK KEGIATAN1 LS x 975.000,00 = 975.000,00"
1.20 . 1.01.01 . 30 . 12 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,1650000,
1.20 . 1.01.01 . 30 . 12 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,1650000," BELANJA PENGGANDAAN
Foto copy kegiatan11,000 Lbr x 150,00 = 1.650.000,00"
1.20 . 1.01.01 . 30 . 12 . 5 . 2 . 2 . 11,Belanja Makanan dan Minuman,4500000,
1.20 . 1.01.01 . 30 . 12 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,2625000," Belanja makanan dan minuman
MMR150 OR x 17.500,00 = 2.625.000,00"
1.20 . 1.01.01 . 30 . 12 . 5 . 2 . 2 . 11 . 04,Belanja makanan dan minuman Lembur,1875000," Makan minum lembur
MML125 OR x 15.000,00 = 1.875.000,00"
1.20 . 1.01.01 . 30 . 12 . 5 . 2 . 2 . 15,Belanja Perjalanan Dinas,4750000,
1.20 . 1.01.01 . 30 . 12 . 5 . 2 . 2 . 15 . 01,Belanja Perjalanan Dinas Dalam Daerah,4750000," Belanja perjalanan dinas dalam daerah
Gol IV25 OR x 45.000,00 = 1.125.000,00
Gol III75 OR x 35.000,00 = 2.625.000,00
Gol II40 OR x 25.000,00 = 1.000.000,00"
1.20 . 1.01.01 . 30 . 16,Manajemen Aset bagi UPT dan Sekolah,146318500,"Sumber Dana : 
Lokasi Kegiatan : Kabupaten Bantul
Keluaran : Terlaksananya Manajemen aset yang baik dan akuntabel
Target : 17 dokumen"
1.20 . 1.01.01 . 30 . 16 . 5 . 2 . 1,Belanja Pegawai,9155000,
1.20 . 1.01.01 . 30 . 16 . 5 . 2 . 1 . 03,Uang Lembur,9155000,
1.20 . 1.01.01 . 30 . 16 . 5 . 2 . 1 . 03 . 01,Uang Lembur PNS,9155000," Uang Lembur PNS
Gol IV & III577 Ol x 15.000,00 = 8.655.000,00
Gol I & II50 Ol x 10.000,00 = 500.000,00"
1.20 . 1.01.01 . 30 . 16 . 5 . 2 . 2,Belanja Barang dan Jasa,137163500,
1.20 . 1.01.01 . 30 . 16 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,53169500,
1.20 . 1.01.01 . 30 . 16 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,53169500," Belanja Alat Tulis Kantor1 Ls x 53.169.500,00 = 53.169.500,00"
1.20 . 1.01.01 . 30 . 16 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,2166500,
1.20 . 1.01.01 . 30 . 16 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,2166500," Belanja Penggandaan17,332 Lbr x 125,00 = 2.166.500,00"
1.20 . 1.01.01 . 30 . 16 . 5 . 2 . 2 . 11,Belanja Makanan dan Minuman,29347500,
1.20 . 1.01.01 . 30 . 16 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,18375000," Belanja makan dan minum rapat1,050 Oh x 17.500,00 = 18.375.000,00"
1.20 . 1.01.01 . 30 . 16 . 5 . 2 . 2 . 11 . 04,Belanja makanan dan minuman Lembur,10972500," Belanja makan dan minum lembur627 Oh x 17.500,00 = 10.972.500,00"
1.20 . 1.01.01 . 30 . 16 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",52480000,
1.20 . 1.01.01 . 30 . 16 . 5 . 2 . 2 . 35 . 08,Jasa Petugas Pengumpul/Validasi Data,52480000," Jasa Pengumpul dan Penyedia Data656 or x 80.000,00 = 52.480.000,00"
,SURPLUS / (DEFISIT),573354470075,
